算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽,附加JSON
matrixcsv,42,1,matrix_A,4430024.989793121,9452907.30945102,2426702222.653233,429.6055257914888,0.947265625,140.94086480140686,1,P0,128x128,4,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_001"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 1, ""accuracy_violation"": 0.0}"
matrixcsv,42,2,matrix_A,14995379.256951638,14239571.045382822,2354348727.1181145,434.0356431720805,0.939453125,133.3513538837433,1,P0,128x128,4,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_002"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 2, ""accuracy_violation"": 0.0}"
matrixcsv,42,3,matrix_A,4430024.989793121,9452907.30945102,3083014542.653233,429.6055257914888,0.9375,145.1917440891266,0,P0,128x128,6,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_003"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 3, ""accuracy_violation"": 0.0}"
matrixcsv,42,4,matrix_A,14995379.256951638,14239571.045382822,3018330807.1181145,434.0356431720805,0.9375,124.52868890762329,0,P0,128x128,6,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_004"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 4, ""accuracy_violation"": 0.0}"
