algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
nsga2,42,14,gen_2,3884383.145814948,3787740.2723677782,2427300237.7582936,432.8685861873989,0.9130859375,49.453922748565674,P1,128x128,4,128,2,1,1,2x2,2,80
nsga2,42,36,gen_7,3884383.145814948,3787740.2723677782,2427300237.7582936,432.8685861873989,0.91015625,49.800909757614136,P2,128x128,4,128,2,1,1,2x2,2,80
nsga2,42,43,gen_9,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.9140625,15.212503433227539,P1,512x512,7,128,2,1,1,2x2,2,80
