algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
nsga2,42,22,gen_4,14822125.702073462,2382536.3047666484,1068555591.4298401,20.00914126098556,0.8984375,16.9835946559906,0,P2,512x512,7,128,2,1,1,4x4,3,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,42,23,gen_4,4992184.264182465,1248300.8586948751,894144505.3005514,30.12938593901255,0.921875,17.113067626953125,0,P1,512x512,4,128,2,1,1,2x2,2,40,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,42,24,gen_4,5668364.014331009,1608248.0024651666,885898653.5562104,18.072503145690415,0.919921875,16.771644592285156,0,P2,512x512,7,32,2,1,1,2x2,2,40,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,42,25,gen_5,15022454.199847575,6292018.4366758745,1240260764.2030354,69.08498614592474,0.912109375,25.208412170410156,0,P2,256x256,7,32,2,1,1,4x4,2,80,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,42,26,gen_5,4992184.264182465,1248300.8586948751,894144505.3005514,30.12938593901255,0.9091796875,16.835073471069336,0,P2,512x512,4,128,2,1,1,2x2,2,40,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,42,27,gen_5,4831206.264182526,1248300.8586948751,894144505.3005514,30.12938593901255,0.93359375,17.01490354537964,0,P2,512x512,4,128,2,1,1,2x2,3,80,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,42,28,gen_5,4992184.264182465,1912910.9359328174,893297223.1245514,58.30707701478249,0.9189453125,16.9757559299469,0,P2,512x512,4,128,2,0,1,2x2,2,40,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,42,29,gen_6,4992184.264182465,1248300.8586948751,1005903865.3005512,30.12938593901255,0.9091796875,16.8194797039032,0,P2,512x512,6,128,2,1,1,2x2,2,40,"{""generation"": 6, ""accuracy_violation"": 0.0}"
nsga2,42,30,gen_6,3884383.145814948,5735710.703200261,2427300237.7582936,845.1078199484215,0.9091796875,49.78573989868164,0,P2,128x128,4,128,2,0,1,2x2,2,80,"{""generation"": 6, ""accuracy_violation"": 0.0}"
nsga2,42,31,gen_6,4230255.898565065,5735710.703200261,2427300237.7582936,845.1078199484215,0.8955078125,49.78964018821716,0,P1,128x128,4,128,2,0,1,2x2,2,40,"{""generation"": 6, ""accuracy_violation"": 0.0}"
nsga2,42,32,gen_6,4761170.464182462,1248300.8586948751,894144505.3005514,30.12938593901255,0.9296875,16.57145857810974,0,P2,512x512,4,128,2,1,1,2x2,2,80,"{""generation"": 6, ""accuracy_violation"": 0.0}"
nsga2,42,33,gen_7,4052540.3458149326,3787740.2723677782,2427300237.7582936,432.8685861873989,0.9189453125,50.343302726745605,0,P2,128x128,4,128,2,1,1,2x2,3,80,"{""generation"": 7, ""accuracy_violation"": 0.0}"
