算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
random,42,4,random,5997133.2533934815,3193060.1506895665,1006013853.5562103,29.559223145690417,0.939453125,54.215092182159424,P1,512x512,6,32,2,1,1,2x2,2,80
