algo,track,seed,total_evaluated,pareto_size,hypervolume,hv_ref_lat,hv_ref_en,hv_ref_area,best_scalarized_obj,best_latency_ns,best_energy_nj,best_area_um2,best_accuracy,wall_time_s
matrixcsv,multi,42,4,2,7.2433459137898774e+22,16494917.182646804,15663528.149921106,3391315996.9185567,,4430024.989793121,9452907.30945102,2354348727.1181145,0.9453125,559.463191986084
