algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
nsga2,43,2,init,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.916015625,19.38039231300354,P1,512x512,7,128,2,0,1,2x2,2,80
nsga2,43,7,gen_1,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.91796875,18.525436878204346,P2,512x512,7,128,2,1,1,2x2,2,80
nsga2,43,10,gen_1,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.931640625,21.052493572235107,P2,512x512,7,128,2,0,1,2x2,2,80
nsga2,43,11,gen_2,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.92578125,20.75010323524475,P1,512x512,7,128,2,1,1,2x2,2,80
