算法,优化轨道,随机种子,总评估次数,帕累托解数量,超体积_HV,HV参考_延迟,HV参考_能耗,HV参考_面积,最优标量目标,最优延迟_ns,最优能耗_nJ,最优面积_um2,最优精度,墙钟时间_s
random,多目标,42,10,1,2.8778913742495553e+24,52918340.930064715,24469356.736941684,3888778452.819627,,5370465.03940621,660743.0108614445,806405342.0955797,0.939453125,989.7581198215485
