算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽,附加JSON
random,42,1,random,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.931640625,1147.4199934005737,0,P1,512x512,7,32,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,2,random,5997133.2533934815,5802139.1135352645,893407211.3802106,57.43931540250036,0.91015625,17.142440795898438,0,P2,512x512,4,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,3,random,5997133.2533934815,3193060.1506895665,1006013853.5562103,29.559223145690417,0.931640625,17.17681908607483,0,P1,512x512,6,32,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,4,random,4761170.464182462,1248300.8586948751,894144505.3005514,30.12938593901255,0.7314453125,16.97960066795349,0,P3,512x512,4,128,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.1485546875}"
random,42,5,random,5437350.214330991,2698263.8689908637,885051371.3802106,34.47483540250036,0.8193359375,16.777156829833984,0,P3,512x512,7,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.060664062500000004}"
random,42,6,random,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.90234375,16.567611694335938,0,P2,512x512,6,128,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,7,random,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.859375,16.967425107955933,0,P3,512x512,6,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.020625000000000004}"
random,42,8,random,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.865234375,16.761955499649048,0,P3,512x512,4,32,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.014765625000000004}"
random,42,9,random,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9013671875,16.787696599960327,1,P2,512x512,7,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,10,random,4761170.464182462,1912910.9359328174,893297223.1245514,58.30707701478249,0.7890625,17.208510398864746,0,P3,512x512,4,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0909375}"
random,42,11,random,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.8212890625,16.811355352401733,0,P3,512x512,6,128,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.058710937500000004}"
random,42,12,random,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9140625,17.204211711883545,1,P1,512x512,7,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,13,random,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.92578125,16.93682837486267,1,P1,512x512,7,128,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,14,random,5997133.2533934815,5802139.1135352645,1005166571.3802105,57.43931540250036,0.8447265625,17.086349725723267,0,P3,512x512,6,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.035273437500000004}"
random,42,15,random,5437350.214330991,2698263.8689908637,885051371.3802106,34.47483540250036,0.9267578125,17.05246353149414,0,P1,512x512,7,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,16,random,5437350.214330991,2698263.8689908637,885051371.3802106,34.47483540250036,0.9111328125,17.176963806152344,0,P2,512x512,7,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,17,random,5997133.2533934815,5802139.1135352645,1005166571.3802105,57.43931540250036,0.9150390625,17.15062689781189,0,P2,512x512,6,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,18,random,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.8349609375,17.045410633087158,0,P3,512x512,7,128,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.045039062500000004}"
random,42,19,random,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.9296875,16.98399257659912,0,P1,512x512,6,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,20,random,5997133.2533934815,5802139.1135352645,893407211.3802106,57.43931540250036,0.78515625,17.112847805023193,0,P3,512x512,4,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.09484375}"
random,42,21,random,5997133.2533934815,5802139.1135352645,893407211.3802106,57.43931540250036,0.9365234375,16.904602527618408,0,P1,512x512,4,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,22,random,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.7900390625,16.954530954360962,0,P3,512x512,7,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0899609375}"
random,42,23,random,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.923828125,17.01309609413147,0,P2,512x512,4,32,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,24,random,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.9033203125,17.111119985580444,0,P2,512x512,6,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
