算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
matrixcsv,42,1,matrix_A,4430024.989793121,9447367.799596138,2426702222.653233,428.90037651148873,0.9208984375,492.8506450653076,P1,128x128,4,32,2,1,1,2x2,2,80
matrixcsv,42,5,matrix_A,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.93359375,160.23169088363647,P1,512x512,4,32,2,1,1,2x2,2,80
