算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
nsga2,43,17,gen_3,4230255.898565065,5735710.703200261,2427300237.7582936,845.1078199484215,0.9033203125,43.68224263191223,P2,128x128,4,128,2,0,1,2x2,2,40
nsga2,43,40,gen_8,3884383.145814948,3787740.2723677782,3083612557.758293,432.8685861873989,0.9033203125,43.62829232215881,P2,128x128,6,128,2,1,1,2x2,2,80
nsga2,43,41,gen_9,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.9033203125,15.569232702255249,P2,512x512,7,128,2,1,1,2x2,2,80
nsga2,43,43,gen_9,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.912109375,15.202668190002441,P1,512x512,7,128,2,0,1,2x2,2,80
