算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽,附加JSON
nsga2,43,1,init,5117243.789793084,9447367.799596138,2426702222.653233,428.90037651148873,0.8515625,44.17760181427002,0,P3,128x128,4,32,2,1,1,2x2,3,40,"{""generation"": 0, ""accuracy_violation"": 0.028437500000000004}"
nsga2,43,2,init,15474754.911727443,7351940.307022113,1439798738.1236033,223.42960920834463,0.748046875,23.323683500289917,0,P3,256x256,6,128,2,0,1,4x4,2,80,"{""generation"": 0, ""accuracy_violation"": 0.131953125}"
nsga2,43,3,init,14822125.702073462,2703553.1488564275,1067525562.1178398,38.16042185520663,0.9072265625,15.39325499534607,0,P2,512x512,7,128,2,0,1,4x4,3,80,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,43,4,init,16214345.656951943,21853525.738063026,3018330807.1181145,850.5265789104947,0.9150390625,43.4569628238678,0,P2,128x128,6,32,2,0,1,4x4,3,40,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,43,5,init,15437120.902072983,2703553.1488564275,1067525562.1178398,38.16042185520663,0.9091796875,15.53143310546875,0,P2,512x512,7,128,2,0,1,4x4,3,40,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,43,6,init,15437120.902072983,2382536.3047666484,1068555591.4298401,20.00914126098556,0.9208984375,14.83108401298523,0,P1,512x512,7,128,2,1,1,4x4,3,40,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,43,7,init,17253241.077972222,10903125.446532715,1440452764.2030354,113.15026614592473,0.9306640625,22.759917974472046,0,P1,256x256,6,32,2,1,1,4x4,2,40,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,43,8,init,15474754.911727443,7351940.307022113,1439798738.1236033,223.42960920834463,0.9072265625,22.72337007522583,0,P2,256x256,6,128,2,0,1,4x4,2,80,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,43,9,gen_1,16213888.111727672,5524223.1396305,1440269450.4436033,114.17401119233325,0.9287109375,22.66811227798462,0,P2,256x256,6,128,2,1,1,4x4,3,40,"{""generation"": 1, ""accuracy_violation"": 0.0}"
nsga2,43,10,gen_1,14866367.702073378,2703553.1488564275,1067525562.1178398,38.16042185520663,0.919921875,15.144740104675293,0,P2,512x512,7,128,2,0,1,4x4,2,40,"{""generation"": 1, ""accuracy_violation"": 0.0}"
