algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
random,43,30,random,4565070.698564917,3787740.2723677782,2427300237.7582936,432.8685861873989,0.919921875,59.70133590698242,0,P1,128x128,4,128,2,1,1,2x2,3,40,"{""accuracy_violation"": 0.0}"
random,43,31,random,14995379.256951638,21853525.738063026,3018330807.1181145,850.5265789104947,0.9287109375,51.54173016548157,0,P1,128x128,6,32,2,0,1,4x4,2,80,"{""accuracy_violation"": 0.0}"
random,43,32,random,13803146.57882686,12251033.734564388,2304705207.1181145,512.4120189104947,0.9189453125,52.38368844985962,0,P2,128x128,7,32,2,0,1,4x4,3,80,"{""accuracy_violation"": 0.0}"
random,43,33,random,4599621.38979314,17054874.0659343,3083014542.653233,838.9382624293112,0.916015625,53.570255279541016,0,P2,128x128,6,32,2,0,1,2x2,3,80,"{""accuracy_violation"": 0.0}"
random,43,34,random,13013384.055491323,7533624.284150348,2305310210.7135515,518.5815764296048,0.10546875,53.52013897895813,0,P3,128x128,7,128,2,0,1,4x4,2,80,"{""accuracy_violation"": 0.77453125}"
random,43,35,random,14028076.033602431,4818287.912205274,1239606738.1236033,135.3169692083446,0.888671875,27.57576632499695,0,P1,256x256,7,128,2,0,1,4x4,3,80,"{""accuracy_violation"": 0.0}"
random,43,36,random,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.923828125,18.212128162384033,0,P1,512x512,6,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,43,37,random,14028076.033602431,4050101.962733661,1240077450.4436033,70.10873119233327,0.828125,26.223403215408325,0,P2,256x256,7,128,2,1,1,4x4,3,80,"{""accuracy_violation"": 0.051875000000000004}"
random,43,38,random,15549364.111727383,7351940.307022113,1439798738.1236033,223.42960920834463,0.919921875,29.095593690872192,0,P2,256x256,6,128,2,0,1,4x4,3,80,"{""accuracy_violation"": 0.0}"
random,43,39,random,16741363.477972614,18109370.277377084,1253716451.8830352,221.8330968625761,0.791015625,27.46744656562805,0,P3,256x256,4,32,2,0,1,4x4,3,80,"{""accuracy_violation"": 0.088984375}"
random,43,40,random,4398971.225120035,1077230.9208284174,884941383.1245514,35.34259701478249,0.916015625,18.47996473312378,1,P2,512x512,7,128,2,0,1,2x2,3,80,"{""accuracy_violation"": 0.0}"
random,43,41,random,14733065.533616543,8574404.008299582,2354953730.7135515,437.2987035679905,0.7890625,52.43702554702759,0,P3,128x128,4,128,2,1,1,4x4,3,80,"{""accuracy_violation"": 0.0909375}"
random,43,42,random,4348890.45073069,4796870.650564138,2377632142.653233,259.8430965114888,0.900390625,52.83330774307251,0,P2,128x128,7,32,2,1,1,2x2,2,40,"{""accuracy_violation"": 0.0}"
random,43,43,random,5507386.014331081,2698263.8689908637,885051371.3802106,34.47483540250036,0.931640625,18.77852487564087,0,P2,512x512,7,32,2,0,1,2x2,3,80,"{""accuracy_violation"": 0.0}"
random,43,44,random,14733065.533616543,10534362.375328988,2354953730.7135515,856.6961364296048,0.8017578125,51.9995014667511,0,P3,128x128,4,128,2,0,1,4x4,3,80,"{""accuracy_violation"": 0.0782421875}"
random,43,45,random,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.8515625,18.202083826065063,0,P3,512x512,7,32,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.028437500000000004}"
random,43,46,random,5117243.789793084,9447367.799596138,2426702222.653233,428.90037651148873,0.9189453125,55.35291767120361,0,P2,128x128,4,32,2,1,1,2x2,3,40,"{""accuracy_violation"": 0.0}"
random,43,47,random,4318012.56697033,4438871.811947091,1390330993.5429137,218.2687745735082,0.9091796875,27.526248455047607,0,P2,256x256,6,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,43,48,random,5668364.014331009,1608248.0024651666,885898653.5562104,18.072503145690415,0.9267578125,18.83362078666687,0,P1,512x512,7,32,2,1,1,2x2,2,40,"{""accuracy_violation"": 0.0}"
