algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
nsga2,44,10,gen_1,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.9208984375,16.48498773574829,P2,512x512,7,128,2,1,1,2x2,2,80
nsga2,44,16,gen_2,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.92578125,16.240960359573364,P1,512x512,7,128,2,1,1,2x2,2,80
nsga2,44,33,gen_7,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.91796875,15.75827431678772,P2,512x512,7,128,2,0,1,2x2,2,80
nsga2,44,34,gen_7,3996809.72790796,2314460.7570470907,1200737393.5429137,131.01629457350816,0.8857421875,24.600658893585205,P1,256x256,7,128,2,0,1,2x2,3,80
nsga2,44,40,gen_8,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9189453125,16.064188957214355,P1,512x512,7,128,2,0,1,2x2,2,80
