算法,优化轨道,随机种子,总评估次数,帕累托解数量,超体积_HV,HV参考_延迟,HV参考_能耗,HV参考_面积,最优标量目标,最优延迟_ns,最优能耗_nJ,最优面积_um2,最优精度,墙钟时间_s
matrixcsv,多目标,42,16,2,1.2306178510244918e+22,20074654.34634978,5840710.943270167,1336182872.9068625,,5997133.2533934815,3193060.1506895665,1006013853.5562103,0.9345703125,1333.5322198867798
