算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,交叉阵列尺寸,ADC档位,DAC档位,PE阵列规模,Tile连接方式,片间带宽,片内带宽,附加JSON
random,42,30,random,15896888.145794708,5740412.947882585,1439827635.4036036,225.52706636034463,,2.2136759757995605,0,256x256,6,2,4x4,2,40,2048,{}
random,42,31,random,4698028.706174801,1084841.5460518848,884941383.1245514,36.10522648678249,,2.1882917881011963,0,512x512,7,1,2x2,3,40,2048,{}
random,42,32,random,5204018.004857665,713582.3728580761,884993398.2285513,37.23947128678249,,2.208016872406006,0,512x512,7,3,2x2,0,20,512,{}
random,42,33,random,21770704.44611668,4430544.468251009,1939575935.5369165,10.872590416941065,,2.473177194595337,0,512x512,8,2,8x8,1,80,2048,{}
random,42,34,random,4367924.353062867,2159155.28117978,1390522565.5109138,224.07489527750815,,2.2558140754699707,0,256x256,6,4,2x2,0,80,2048,{}
random,42,35,random,28885696.117357466,6511346.114991731,2082115752.496916,78.10182102494106,,2.431812047958374,0,512x512,4,4,8x8,1,20,1024,{}
random,42,36,random,4953014.043482394,2145356.7062805803,1390413095.8149137,221.58763127750822,,2.6289479732513428,0,256x256,6,3,2x2,0,40,2048,{}
random,42,37,random,16429431.373167193,3849696.154141408,1213547962.1178398,63.220881471206624,,2.192135810852051,0,512x512,6,1,4x4,1,40,512,{}
random,42,38,random,18183398.54494482,3173273.222977087,1213569040.13384,63.63041267120662,,2.1311707496643066,0,512x512,6,2,4x4,1,10,2048,{}
random,42,39,random,5089549.498610926,716152.2491661077,1118470257.5429137,23.657914509508167,,3.263845920562744,0,256x256,8,1,2x2,1,20,512,{}
random,42,40,random,30262728.427448913,6494229.481494131,2344915767.856916,76.27499862494106,,3.0587410926818848,0,512x512,6,3,8x8,3,10,2048,{}
random,42,41,random,21882552.34377295,4430544.468251009,1939575935.5369165,10.872590416941065,,2.7295849323272705,0,512x512,8,2,8x8,1,40,1024,{}
random,42,42,random,5269194.053062726,2145356.7062805803,1390413095.8149137,221.58763127750822,,2.5531527996063232,0,256x256,6,3,2x2,3,20,2048,{}
random,42,43,random,30351768.14379433,6853831.857660688,2344834175.536916,75.36158742494106,,2.9242234230041504,0,512x512,6,2,8x8,3,10,1024,{}
random,42,44,random,14846607.14465151,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.147890090942383,0,512x512,7,1,4x4,0,40,2048,{}
random,42,45,random,5965777.132936206,431701.84715030564,832839169.4925516,7.8445101187824875,,2.1040971279144287,1,512x512,8,2,2x2,1,10,512,{}
random,42,46,random,16861037.122045036,2856008.628690927,1077831188.22984,66.08759987120662,,2.2549190521240234,0,512x512,4,4,4x4,2,20,1024,{}
random,42,47,random,4953014.043482394,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.898339033126831,0,256x256,4,3,2x2,0,40,2048,{}
random,42,48,random,4962705.733912081,2159155.28117978,1214118085.5109136,224.07489527750815,,2.423713207244873,0,256x256,4,4,2x2,0,40,512,{}
random,42,49,random,13248192.334898926,2699413.1621822165,1152943099.0836034,31.308010136344617,,2.7324862480163574,0,256x256,8,4,4x4,2,20,512,{}
random,42,50,random,14538342.026180767,4828817.613848307,1239606738.1236033,136.7847479603446,,2.9956369400024414,0,256x256,7,1,4x4,2,40,2048,{}
