算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
random,44,2,random,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.927734375,18.107325553894043,P1,512x512,6,128,2,1,1,2x2,2,80
random,44,30,random,4169485.489730378,4796870.650564138,2377632142.653233,259.8430965114888,0.9140625,49.25337505340576,P2,128x128,7,32,2,1,1,2x2,3,80
random,44,34,random,4831206.264182526,1248300.8586948751,894144505.3005514,30.12938593901255,0.923828125,17.33031463623047,P1,512x512,4,128,2,1,1,2x2,3,80
random,44,37,random,4831206.264182526,1912910.9359328174,893297223.1245514,58.30707701478249,0.9248046875,17.10129976272583,P1,512x512,4,128,2,0,1,2x2,3,80
random,44,43,random,4592807.445711826,2710071.43749955,1214372305.7989137,111.92584879854581,0.9228515625,25.309993743896484,P2,256x256,4,128,2,1,1,2x2,2,40
random,44,45,random,5507386.014331081,1608248.0024651666,885898653.5562104,18.072503145690415,0.8994140625,17.520635843276978,P2,512x512,7,32,2,1,1,2x2,3,80
