algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw
random,43,2,random,2906511.1688305126,247464.58029043855,1339074743.105671,12.510984479509588,,3.5301010608673096,512x512,8,2,2x2,1,40,512
random,43,21,random,5986983.999070592,249566.79439907783,1339046865.729671,11.888918879509585,,3.369642972946167,512x512,8,1,2x2,0,10,1024
random,43,71,random,2569333.5982905016,247921.65228251895,1339130497.857671,13.755115679509586,,3.5437090396881104,512x512,8,3,2x2,2,80,2048
random,43,75,random,2206714.5825780607,381121.965840052,1785427885.8167503,38.49559631382723,,4.376958131790161,256x256,8,2,2x2,3,80,2048
