算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,交叉阵列尺寸,ADC档位,DAC档位,PE阵列规模,Tile连接方式,片间带宽,片内带宽,附加JSON
random,44,178,random,4249321.126962658,2911707.225850988,1390358360.9669135,220.3439992775082,,2.469475030899048,0,256x256,6,2,2x2,3,80,1024,{}
random,44,179,random,34042773.29466395,11132178.592466848,1509713031.9225888,32.26998512559716,,3.036295175552368,0,256x256,8,3,8x8,2,10,1024,{}
random,44,180,random,40197529.480477266,15160878.712540573,1624057426.674589,150.46973875759716,,3.071722984313965,0,256x256,7,1,8x8,2,10,512,{}
random,44,181,random,26152451.000170134,5569777.573647311,2062291767.856916,47.57611862494107,,3.3320088386535645,0,512x512,7,3,8x8,1,20,1024,{}
random,44,182,random,15964988.586070923,4931765.080326505,1253619829.9636033,226.78642316034464,,2.881981134414673,0,256x256,4,3,4x4,3,40,2048,{}
random,44,183,random,11713418.68841465,2684600.1489854166,1152827509.9636033,28.789296536344615,,3.2450549602508545,0,256x256,8,3,4x4,1,40,2048,{}
random,44,184,random,14209471.885248188,2684600.1489854166,1152827509.9636033,28.789296536344615,,3.157660961151123,0,256x256,8,3,4x4,1,10,512,{}
random,44,185,random,4446486.626263513,2911707.225850988,1390358360.9669135,220.3439992775082,,2.953130006790161,0,256x256,6,2,2x2,0,80,1024,{}
random,44,186,random,4698028.706174801,1084841.5460518848,884941383.1245514,36.10522648678249,,2.6768057346343994,0,512x512,7,1,2x2,3,40,2048,{}
random,44,187,random,3861630.998180052,707248.3120373482,1118552359.8149135,25.52336250950817,,4.039290189743042,0,256x256,8,3,2x2,1,40,512,{}
random,44,188,random,14216347.885248188,2699413.1621822165,1152943099.0836034,31.308010136344617,,3.2599668502807617,0,256x256,8,4,4x4,1,10,512,{}
random,44,189,random,6381916.741135626,1920521.5611562848,1005056583.1245512,59.06970648678248,,2.4567251205444336,0,512x512,6,1,2x2,2,10,512,{}
random,44,190,random,6381916.741135626,1920521.5611562848,893297223.1245514,59.06970648678248,,2.0165131092071533,0,512x512,4,1,2x2,2,10,512,{}
random,44,191,random,14396293.714154085,4148567.5853857454,1239635635.4036033,137.4144263603446,,2.9304189682006836,0,256x256,7,2,4x4,2,40,1024,{}
random,44,192,random,14530495.216916984,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.512274742126465,0,512x512,7,1,4x4,0,80,512,{}
random,44,193,random,4802543.366967064,728585.5932356762,885062751.7005514,38.75179768678249,,2.053305149078369,0,512x512,7,4,2x2,2,20,1024,{}
random,44,194,random,42330279.36361043,16326480.400301907,1642521735.9225888,248.95140435759717,,3.2758657932281494,0,256x256,4,3,8x8,3,80,2048,{}
random,44,195,random,7636299.032103373,708737.872341068,1118497624.9669137,24.27973050950817,,2.363987922668457,0,256x256,8,2,2x2,0,10,1024,{}
random,44,196,random,42589759.76361034,16342836.205076309,1642674041.586589,251.6902651575972,,4.135417222976685,0,256x256,4,4,8x8,0,20,2048,{}
random,44,197,random,26178472.471263885,5586894.207144911,2062454952.496916,49.402941024941065,,3.2118608951568604,0,512x512,7,4,8x8,3,40,512,{}
random,44,198,random,4167537.9339119485,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.245023012161255,0,256x256,4,3,2x2,3,80,512,{}
random,44,199,random,28927872.163791686,7578538.385046603,2081830179.376916,74.90488182494107,,2.372404098510742,0,512x512,4,1,8x8,3,80,512,{}
random,44,200,random,3436174.85930254,708737.872341068,1118497624.9669137,24.27973050950817,,2.379124879837036,0,256x256,8,2,2x2,0,80,512,{}
