算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
matrixcsv,42,4,matrix_D,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.884765625,164.14041709899902,P3,512x512,7,32,2,1,1,2x2,2,80
