算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
nsga2,42,12,gen_2,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9130859375,19.062621593475342,P2,512x512,7,128,2,0,1,2x2,2,80
nsga2,42,14,gen_2,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.91796875,18.48395609855652,P2,512x512,7,128,2,1,1,2x2,2,80
nsga2,42,15,gen_3,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9091796875,18.583033323287964,P1,512x512,7,128,2,0,1,2x2,2,80
nsga2,42,16,gen_3,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.9189453125,19.53631854057312,P1,512x512,7,128,2,1,1,2x2,2,80
