algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw,extra_json
random,42,186,random,5026490.186937443,1329213.4080361456,893314561.4925516,59.44778808678249,,2.0276198387145996,0,512x512,4,2,2x2,0,40,2048,{}
random,42,187,random,17069861.745795,5740412.947882585,1253562035.4036033,225.52706636034463,,3.416991949081421,0,256x256,4,2,4x4,2,20,2048,{}
random,42,188,random,3557269.909302666,721046.8869365482,1118661829.5109136,28.010626509508167,,2.9127910137176514,0,256x256,8,4,2x2,3,40,1024,{}
random,42,189,random,25827574.471264284,5569777.573647311,2062291767.856916,47.57611862494107,,2.988860845565796,0,512x512,7,3,8x8,2,80,512,{}
random,42,190,random,5608920.975790874,1679778.188230988,1200764760.9669135,133.09151927750816,,3.960588216781616,0,256x256,7,2,2x2,1,20,512,{}
random,42,191,random,42866295.76361042,16326480.400301907,1642521735.9225888,248.95140435759717,,4.640697956085205,0,256x256,4,3,8x8,2,20,2048,{}
random,42,192,random,7018475.951295526,1329213.4080361456,893314561.4925516,59.44778808678249,,2.214062213897705,0,512x512,4,2,2x2,1,10,1024,{}
random,42,193,random,16617748.381936938,7362470.008665147,1253533138.1236033,224.8973879603446,,2.5580759048461914,0,256x256,4,1,4x4,0,20,1024,{}
random,42,194,random,6679850.806029628,1035970.5633224761,893349238.2285513,60.20395128678248,,2.37290096282959,0,512x512,4,3,2x2,3,10,1024,{}
random,42,195,random,7251907.498611005,716152.2491661077,1118470257.5429137,23.657914509508167,,2.903649091720581,0,256x256,8,1,2x2,1,10,512,{}
random,42,196,random,14890656.959343905,3825636.247186465,1239809019.0836034,141.1924967603446,,2.9013779163360596,0,256x256,7,4,4x4,0,20,512,{}
random,42,197,random,38069700.87044523,13994336.11682139,1624171655.9225888,152.52388435759715,,2.922757863998413,0,256x256,7,3,8x8,0,80,1024,{}
random,42,198,random,30511567.094064888,7578538.385046603,2081830179.376916,74.90488182494107,,3.386760950088501,0,512x512,4,1,8x8,3,10,2048,{}
random,42,199,random,42870025.38763386,16326480.400301907,1642521735.9225888,248.95140435759717,,4.310172080993652,0,256x256,4,3,8x8,2,20,1024,{}
random,42,200,random,12270909.44813847,2686115.3054760257,1152769715.4036033,27.529939736344616,,2.50439190864563,0,256x256,8,2,4x4,3,40,2048,{}
