algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
mobo,42,7,init,4230255.898565065,3787740.2723677782,2427300237.7582936,432.8685861873989,0.9169921875,47.86607217788696,P1,128x128,4,128,2,1,1,2x2,2,40
mobo,42,21,mobo,4318012.56697033,4438871.811947091,1213926513.5429137,218.2687745735082,0.9248046875,23.90497326850891,P1,256x256,4,128,2,0,1,2x2,2,80
mobo,42,31,mobo,4698711.625120114,1077230.9208284174,884941383.1245514,35.34259701478249,0.9228515625,25.302897453308105,P1,512x512,7,128,2,0,1,2x2,3,40
mobo,42,35,mobo,4318012.56697033,2710071.43749955,1390776785.7989135,111.92584879854581,0.921875,41.41810607910156,P1,256x256,6,128,2,1,1,2x2,2,80
mobo,42,36,mobo,4398971.225120035,797588.8653504751,885788665.3005514,18.642665939012545,0.9140625,26.023386240005493,P1,512x512,7,128,2,1,1,2x2,3,80
mobo,42,47,mobo,4052540.3458149326,3787740.2723677782,3083612557.758293,432.8685861873989,0.9150390625,78.68716621398926,P1,128x128,6,128,2,1,1,2x2,3,80
