algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
mobo,42,1,init,16061241.711727688,5524223.1396305,1440269450.4436033,114.17401119233325,0.8671875,24.325095653533936,0,P3,256x256,6,128,2,1,1,4x4,2,40,"{""accuracy_violation"": 0.012812500000000004}"
mobo,42,2,init,15630800.856951386,21853525.738063026,3018330807.1181145,850.5265789104947,0.9267578125,46.2762131690979,0,P1,128x128,6,32,2,0,1,4x4,2,40,"{""accuracy_violation"": 0.0}"
mobo,42,3,init,14995379.256951638,14234031.53552794,3018330807.1181145,433.3304938920804,0.9267578125,46.93404030799866,0,P2,128x128,6,32,2,1,1,4x4,2,80,"{""accuracy_violation"": 0.0}"
mobo,42,4,init,5505547.211956913,14625424.620446535,1390504602.4562578,216.6891077170386,0.849609375,25.1650447845459,0,P3,256x256,6,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.030390625000000004}"
mobo,42,5,init,17013722.980197974,3840969.476307728,1213547962.1178398,62.41514185520663,0.9228515625,16.589141845703125,0,P2,512x512,6,128,2,0,1,4x4,3,40,"{""accuracy_violation"": 0.0}"
mobo,42,6,init,15097063.399847614,6292018.4366758745,1240260764.2030354,69.08498614592474,0.91796875,24.670130968093872,0,P2,256x256,7,32,2,1,1,4x4,3,80,"{""accuracy_violation"": 0.0}"
mobo,42,7,init,4230255.898565065,3787740.2723677782,2427300237.7582936,432.8685861873989,0.9169921875,47.86607217788696,1,P1,128x128,4,128,2,1,1,2x2,2,40,"{""accuracy_violation"": 0.0}"
mobo,42,8,init,16110522.180198267,3840969.476307728,1077683642.1178398,62.41514185520663,0.92578125,16.66765809059143,0,P2,512x512,4,128,2,0,1,4x4,2,80,"{""accuracy_violation"": 0.0}"
mobo,42,9,mobo,4782428.9897932075,17054874.0659343,2426702222.653233,838.9382624293112,0.9228515625,47.55057239532471,0,P1,128x128,4,32,2,0,1,2x2,2,40,"{""parego_weight"": [0.06290629767217111, 0.028222202072234224, 0.762383513639582, 0.1464879866160127], ""accuracy_violation"": 0.0}"
mobo,42,10,mobo,4761170.464182462,1912910.9359328174,893297223.1245514,58.30707701478249,0.916015625,17.311885595321655,0,P2,512x512,4,128,2,0,1,2x2,2,80,"{""parego_weight"": [0.25106060102895544, 0.17907107194101443, 0.14503263261717583, 0.4248356944128542], ""accuracy_violation"": 0.0}"
mobo,42,11,mobo,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.921875,16.55766987800598,0,P1,512x512,7,32,2,1,1,2x2,2,80,"{""parego_weight"": [0.1711256451020534, 0.10980559597417795, 0.13390259570038857, 0.58516616322338], ""accuracy_violation"": 0.0}"
mobo,42,12,mobo,3884383.145814948,5735710.703200261,2427300237.7582936,845.1078199484215,0.638671875,47.562033891677856,0,P3,128x128,4,128,2,0,1,2x2,2,80,"{""parego_weight"": [0.1984800159394558, 0.23185351870994791, 0.5407882393063358, 0.028878226044260578], ""accuracy_violation"": 0.241328125}"
mobo,42,13,mobo,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.8291015625,16.480920791625977,0,P3,512x512,7,128,2,1,1,2x2,2,80,"{""parego_weight"": [0.04371688848538745, 0.4419975585572691, 0.4710657871155419, 0.04321976584180167], ""accuracy_violation"": 0.050898437500000004}"
mobo,42,14,mobo,18249685.76940889,5309737.221154697,1078847382.6426022,31.531321697326867,0.9228515625,16.383366346359253,0,P1,512x512,4,32,2,1,1,4x4,3,40,"{""parego_weight"": [0.20516956272357276, 0.1922988980466255, 0.5906856392612938, 0.011845899968508017], ""accuracy_violation"": 0.0}"
mobo,42,15,mobo,5807126.4143311875,2698263.8689908637,885051371.3802106,34.47483540250036,0.9306640625,16.355144262313843,0,P1,512x512,7,32,2,0,1,2x2,3,40,"{""parego_weight"": [0.21956883332509186, 0.2451264011910435, 0.2932267246620105, 0.24207804082185405], ""accuracy_violation"": 0.0}"
mobo,42,16,mobo,4831206.264182526,1248300.8586948751,894144505.3005514,30.12938593901255,0.92578125,16.264284372329712,0,P1,512x512,4,128,2,1,1,2x2,3,80,"{""parego_weight"": [0.09062786973480805, 0.09994615740092812, 0.6179639691790683, 0.1914620036851957], ""accuracy_violation"": 0.0}"
mobo,42,17,mobo,6228147.0533935,3193060.1506895665,894254493.5562104,29.559223145690417,0.830078125,16.269505500793457,0,P3,512x512,4,32,2,1,1,2x2,2,40,"{""parego_weight"": [0.08858201792144986, 0.007879546798315859, 0.29217477219115623, 0.6113636630890781], ""accuracy_violation"": 0.049921875000000004}"
mobo,42,18,mobo,4761170.464182462,1912910.9359328174,893297223.1245514,58.30707701478249,0.8564453125,16.375695943832397,0,P3,512x512,4,128,2,0,1,2x2,2,80,"{""parego_weight"": [0.22597796408020954, 0.06382343506312198, 0.4088368912637698, 0.3013617095928985], ""accuracy_violation"": 0.023554687500000004}"
mobo,42,19,mobo,4992184.264182465,1912910.9359328174,1005056583.1245512,58.30707701478249,0.931640625,16.415333032608032,0,P1,512x512,6,128,2,0,1,2x2,2,40,"{""parego_weight"": [0.08540279134430029, 0.5859674824439363, 0.21758366343259808, 0.11104606277916532], ""accuracy_violation"": 0.0}"
mobo,42,20,mobo,16061241.711727688,5524223.1396305,1254003850.4436033,114.17401119233325,0.9228515625,24.711451768875122,0,P1,256x256,4,128,2,1,1,4x4,2,40,"{""parego_weight"": [0.7696468923948864, 0.017948647922288393, 0.003816390923341641, 0.2085880687594837], ""accuracy_violation"": 0.0}"
mobo,42,21,mobo,4318012.56697033,4438871.811947091,1213926513.5429137,218.2687745735082,0.9248046875,23.90497326850891,1,P1,256x256,4,128,2,0,1,2x2,2,80,"{""parego_weight"": [0.07027877867311143, 0.13494922853771898, 0.7451752763405757, 0.04959671644859381], ""accuracy_violation"": 0.0}"
mobo,42,22,mobo,4831206.264182526,1912910.9359328174,893297223.1245514,58.30707701478249,0.923828125,15.307700157165527,0,P1,512x512,4,128,2,0,1,2x2,3,80,"{""parego_weight"": [0.2392278564959128, 0.4368260539646371, 0.009008771210065967, 0.31493731832938426], ""accuracy_violation"": 0.0}"
mobo,42,23,mobo,4776673.845711748,2710071.43749955,1214372305.7989137,111.92584879854581,0.921875,22.77793788909912,0,P1,256x256,4,128,2,1,1,2x2,3,40,"{""parego_weight"": [0.0782965543725648, 0.091508028313845, 0.20121646921629732, 0.6289789480972927], ""accuracy_violation"": 0.0}"
mobo,42,24,mobo,16442969.780198436,3079493.9685379486,1078713671.42984,32.14098126098556,0.931640625,15.769856929779053,0,P1,512x512,4,128,2,1,1,4x4,2,40,"{""parego_weight"": [0.2319630611361025, 0.006204922354143845, 0.5871368139955379, 0.17469520251421583], ""accuracy_violation"": 0.0}"
mobo,42,25,mobo,3513687.6067524604,2438120.079495778,2378230157.7582936,263.8113061873989,0.10546875,44.91122341156006,0,P1,128x128,7,128,2,1,1,2x2,2,80,"{""parego_weight"": [0.36683583260584113, 0.45935139629175326, 0.14603919278942099, 0.02777357831298468], ""accuracy_violation"": 0.77453125}"
mobo,42,26,mobo,3996809.72790796,1589700.9585995504,1201183185.7989137,68.2906487985458,0.873046875,30.76112723350525,0,P1,256x256,7,128,2,1,1,2x2,3,80,"{""parego_weight"": [0.10103606047565514, 0.35953533559805745, 0.23437529843497895, 0.30505330549130844], ""accuracy_violation"": 0.0069531250000000044}"
mobo,42,27,mobo,13013384.055491323,6701703.556800941,2305310210.7135515,268.2414235679906,0.10546875,80.3434476852417,0,P3,128x128,7,128,2,1,1,4x4,2,80,"{""parego_weight"": [0.006264028725094145, 0.0701788909530592, 0.7927024697422338, 0.13085461057961278], ""accuracy_violation"": 0.77453125}"
mobo,42,28,mobo,4698711.625120114,797588.8653504751,885788665.3005514,18.642665939012545,0.916015625,25.091922760009766,0,P1,512x512,7,128,2,1,1,2x2,3,40,"{""parego_weight"": [0.17082007355839002, 0.15119259157645248, 0.41435445484758365, 0.26363288001757396], ""accuracy_violation"": 0.0}"
mobo,42,29,mobo,5997133.2533934815,5802139.1135352645,893407211.3802106,57.43931540250036,0.9267578125,24.755193948745728,0,P1,512x512,4,32,2,0,1,2x2,2,80,"{""parego_weight"": [0.20739794378654225, 0.2493535229739448, 0.38790081125949605, 0.15534772198001698], ""accuracy_violation"": 0.0}"
mobo,42,30,mobo,4831206.264182526,1248300.8586948751,1005903865.3005512,30.12938593901255,0.939453125,25.19685411453247,0,P1,512x512,6,128,2,1,1,2x2,3,80,"{""parego_weight"": [0.655393529468092, 0.06335606309772922, 0.24316251564409924, 0.03808789179007956], ""accuracy_violation"": 0.0}"
mobo,42,31,mobo,4698711.625120114,1077230.9208284174,884941383.1245514,35.34259701478249,0.9228515625,25.302897453308105,1,P1,512x512,7,128,2,0,1,2x2,3,40,"{""parego_weight"": [0.19613265697731433, 0.1432204868946215, 0.35762266161920014, 0.30302419450886403], ""accuracy_violation"": 0.0}"
mobo,42,32,mobo,6067169.053393581,3193060.1506895665,894254493.5562104,29.559223145690417,0.9296875,26.239245414733887,0,P1,512x512,4,32,2,1,1,2x2,3,80,"{""parego_weight"": [0.06372714328085435, 0.35644990657310305, 0.4453827110773582, 0.13444023906868444], ""accuracy_violation"": 0.0}"
mobo,42,33,mobo,14533920.102073267,2382536.3047666484,1068555591.4298401,20.00914126098556,0.9208984375,26.014402627944946,0,P1,512x512,7,128,2,1,1,4x4,2,80,"{""parego_weight"": [0.21921535780372947, 0.1664735571418923, 0.04358923069505372, 0.5707218543593247], ""accuracy_violation"": 0.0}"
mobo,42,34,mobo,4177721.7279078932,2314460.7570470907,1200737393.5429137,131.01629457350816,0.5498046875,41.514209270477295,0,P3,256x256,7,128,2,0,1,2x2,2,40,"{""parego_weight"": [0.47793712910143143, 0.11645509272234127, 0.03508346627681884, 0.3705243118994084], ""accuracy_violation"": 0.3301953125}"
mobo,42,35,mobo,4318012.56697033,2710071.43749955,1390776785.7989135,111.92584879854581,0.921875,41.41810607910156,1,P1,256x256,6,128,2,1,1,2x2,2,80,"{""parego_weight"": [0.1995733674474271, 0.6641199571619193, 0.10400008443809368, 0.03230659095255984], ""accuracy_violation"": 0.0}"
mobo,42,36,mobo,4398971.225120035,797588.8653504751,885788665.3005514,18.642665939012545,0.9140625,26.023386240005493,1,P1,512x512,7,128,2,1,1,2x2,3,80,"{""parego_weight"": [0.28545851037746794, 0.1607928500191292, 0.09800970312552801, 0.4557389364778748], ""accuracy_violation"": 0.0}"
