candidate_index,scenario_name,mode,adc_choice,dac_num,group_num,inter_tile_bw,pe_num,rram_preset,sub_position,tile_connection,xbar_polarity,xbar_size,matched,mean_accuracy,worst_accuracy,scenario_yield,latency_ns,energy_nj,area_um2
1,meas_cycle_strong,robust_summary,4,32,1,80,2x2,P1,1,2,2,128x128,1,0.931640625,0.923828125,1.0,4430024.989793121,9447367.799596138,2426702222.653233
1,meas_cycle_weak,robust_summary,4,32,1,80,2x2,P1,1,2,2,128x128,1,0.931640625,0.923828125,1.0,4430024.989793121,9447367.799596138,2426702222.653233
2,meas_cycle_strong,robust_summary,4,32,1,80,2x2,P1,1,2,2,512x512,1,0.9420572916666666,0.9375,1.0,5997133.2533934815,3193060.1506895665,894254493.5562104
2,meas_cycle_weak,robust_summary,4,32,1,80,2x2,P1,1,2,2,512x512,1,0.9420572916666666,0.9375,1.0,5997133.2533934815,3193060.1506895665,894254493.5562104
3,meas_cycle_strong,robust_summary,4,32,1,80,2x2,P2,1,2,2,128x128,1,0.9290364583333334,0.9140625,1.0,4430024.989793121,9447367.799596138,2426702222.653233
3,meas_cycle_weak,robust_summary,4,32,1,80,2x2,P2,1,2,2,128x128,1,0.9296875,0.9140625,1.0,4430024.989793121,9447367.799596138,2426702222.653233
4,meas_cycle_strong,robust_summary,4,32,1,80,2x2,P2,1,2,2,512x512,1,0.9368489583333334,0.92578125,1.0,5997133.2533934815,3193060.1506895665,894254493.5562104
4,meas_cycle_weak,robust_summary,4,32,1,80,2x2,P2,1,2,2,512x512,1,0.9368489583333334,0.92578125,1.0,5997133.2533934815,3193060.1506895665,894254493.5562104
