algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
matrixcsv,11,1,matrix_A,4430024.989793121,9452907.30945102,2426702222.653233,429.6055257914888,0.9375,73.32489109039307,P0,128x128,4,32,2,1,1,2x2,2,80
