algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
random,44,1,random,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.900390625,17.981540203094482,P2,512x512,7,128,2,1,1,2x2,2,80
random,44,14,random,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9033203125,18.05021858215332,P2,512x512,7,128,2,0,1,2x2,2,80
random,44,17,random,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9326171875,18.259483337402344,P1,512x512,7,128,2,0,1,2x2,2,80
