algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
matrixcsv,42,1,matrix_A,4430024.989793121,9452907.30945102,2426702222.653233,429.6055257914888,0.9375,130.51334023475647,1,P0,128x128,4,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_001"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 1, ""accuracy_violation"": 0.0}"
matrixcsv,42,2,matrix_A,14995379.256951638,14239571.045382822,2354348727.1181145,434.0356431720805,0.9453125,123.71506905555725,1,P0,128x128,4,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_002"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 2, ""accuracy_violation"": 0.0}"
matrixcsv,42,3,matrix_A,4430024.989793121,9452907.30945102,3083014542.653233,429.6055257914888,0.94140625,139.59960293769836,0,P0,128x128,6,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_003"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 3, ""accuracy_violation"": 0.0}"
matrixcsv,42,4,matrix_A,14995379.256951638,14239571.045382822,3018330807.1181145,434.0356431720805,0.939453125,163.27082800865173,0,P0,128x128,6,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_004"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 4, ""accuracy_violation"": 0.0}"
