算法,优化轨道,随机种子,总评估次数,帕累托解数量,超体积_HV,HV参考_延迟,HV参考_能耗,HV参考_面积,最优标量目标,最优延迟_ns,最优能耗_nJ,最优面积_um2,最优精度,墙钟时间_s
matrixcsv,多目标,417,10,4,3.5520909910814523e+20,5981085.23576409,1769072.8027116833,1106494251.8306065,,4328935.425119968,797588.8653504751,884941383.1245514,0.94921875,428.53533482551575
