algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw
random,44,56,random,3394446.9293064657,708737.872341068,1118497624.9669137,24.27973050950817,,2.6504719257354736,256x256,8,2,2x2,1,80,1024
random,44,132,random,3491290.5986109884,716152.2491661077,1118470257.5429137,23.657914509508167,,3.2563960552215576,256x256,8,1,2x2,1,80,512
random,44,253,random,3559405.1687249965,446724.43596553215,832943199.7005515,10.112999718782488,,2.2108540534973145,512x512,8,4,2x2,3,80,2048
random,44,389,random,3906259.8277577213,431701.84715030564,832839169.4925516,7.8445101187824875,,2.425570249557495,512x512,8,2,2x2,3,40,1024
random,44,430,random,3742280.4268778004,436485.5739678527,832821831.1245515,7.466428518782486,,2.5411646366119385,512x512,8,1,2x2,0,80,2048
random,44,487,random,3194958.709302584,721046.8869365482,1118661829.5109136,28.010626509508167,,3.156959056854248,256x256,8,4,2x2,3,80,1024
random,44,488,random,3550405.9093026654,707248.3120373482,1118552359.8149135,25.52336250950817,,2.674570083618164,256x256,8,3,2x2,3,40,1024
