algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw,extra_json
random,44,18,random,14104054.326732598,1693418.1621167667,1004227772.16584,9.946910319206626,,2.122546911239624,0,512x512,8,3,4x4,3,20,1024,{}
random,44,19,random,4642292.343954902,1679778.188230988,1200764760.9669135,133.09151927750816,,2.844122886657715,0,256x256,7,2,2x2,0,40,2048,{}
random,44,20,random,4507475.48298269,1035970.5633224761,893349238.2285513,60.20395128678248,,2.217214822769165,0,512x512,4,3,2x2,2,80,512,{}
random,44,21,random,4408851.203493901,4448843.521209404,1213926513.5429137,219.72218327750815,,2.877736806869507,0,256x256,4,1,2x2,3,80,2048,{}
random,44,22,random,26165544.87126388,5586894.207144911,2062454952.496916,49.402941024941065,,2.8799569606781006,0,512x512,7,4,8x8,1,20,512,{}
random,44,23,random,15845814.325560633,2837962.093420527,1213611196.1658404,64.44947507120662,,2.283876895904541,0,512x512,6,3,4x4,1,80,2048,{}
random,44,24,random,34052773.249742076,11148534.397241248,1509865337.586589,35.008845925597164,,3.124135971069336,0,256x256,8,4,8x8,2,10,512,{}
random,44,25,random,42165595.32333396,17253071.6397539,1887877903.090589,247.58197395759717,,3.6385979652404785,0,256x256,6,2,8x8,2,80,2048,{}
random,44,26,random,28962263.2426013,6853831.857660688,2344834175.536916,75.36158742494106,,3.2887649536132812,0,512x512,6,2,8x8,2,20,2048,{}
random,44,27,random,43917020.58763278,16326480.400301907,1887954055.922589,248.95140435759717,,4.523611068725586,0,256x256,6,3,8x8,2,10,1024,{}
random,44,28,random,4075756.733912071,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.796854019165039,0,256x256,4,3,2x2,2,80,512,{}
random,44,29,random,28759822.92502338,6853831.857660688,2081870975.5369163,75.36158742494106,,2.6140120029449463,0,512x512,4,2,8x8,3,80,512,{}
random,44,30,random,13548512.037242616,2684600.1489854166,1152827509.9636033,28.789296536344615,,3.0843451023101807,0,256x256,8,3,4x4,3,20,1024,{}
random,44,31,random,28886235.105638716,6494229.481494131,2344915767.856916,76.27499862494106,,2.614010810852051,0,512x512,6,3,8x8,2,20,512,{}
random,44,32,random,17307565.52552402,4946578.093523305,1440001019.0836034,229.3051367603446,,2.4658830165863037,0,256x256,6,4,4x4,3,20,512,{}
random,44,33,random,46040361.32217681,16326480.400301907,1887954055.922589,248.95140435759717,,3.1830499172210693,0,256x256,6,3,8x8,3,10,1024,{}
random,44,34,random,38639552.7050165,13994336.11682139,1624171655.9225888,152.52388435759715,,3.3096530437469482,0,256x256,7,3,8x8,1,20,2048,{}
random,44,35,random,4610985.482982667,1035970.5633224761,1005108598.2285513,60.20395128678248,,2.2757058143615723,0,512x512,6,3,2x2,1,80,512,{}
random,44,36,random,28643071.325022746,6853831.857660688,2344834175.536916,75.36158742494106,,3.238179922103882,0,512x512,6,2,8x8,1,80,512,{}
random,44,37,random,12024178.947289012,1693195.326723247,1004185616.1338401,9.127847919206628,,2.2302000522613525,0,512x512,8,2,4x4,2,80,2048,{}
random,44,38,random,3688343.5678964313,1359668.67730058,1200819495.8149135,134.33515127750815,,2.625986099243164,0,256x256,7,3,2x2,2,80,1024,{}
random,44,39,random,11801864.514921673,2686115.3054760257,1152769715.4036033,27.529939736344616,,2.5645110607147217,0,256x256,8,2,4x4,0,40,2048,{}
random,44,40,random,38076636.87044523,14010691.921595788,1624323961.586589,155.26274515759715,,3.673257350921631,0,256x256,7,4,8x8,0,80,1024,{}
random,44,41,random,4961910.986937417,1329213.4080361456,1005073921.4925513,59.44778808678249,,2.297057867050171,0,512x512,6,2,2x2,3,40,2048,{}
random,44,42,random,8550605.606958969,2159155.28117978,1390522565.5109138,224.07489527750815,,2.3772406578063965,0,256x256,6,4,2x2,0,10,1024,{}
random,44,43,random,16174122.325560857,2856008.628690927,1077831188.22984,66.08759987120662,,2.062127113342285,0,512x512,4,4,4x4,1,40,2048,{}
random,44,44,random,4466286.527476937,1373467.2521997802,1200928965.5109136,136.82241527750816,,3.0994789600372314,0,256x256,7,4,2x2,1,40,1024,{}
random,44,45,random,3981011.355787073,1373467.2521997802,1200928965.5109136,136.82241527750816,,2.8154571056365967,0,256x256,7,4,2x2,0,80,512,{}
random,44,46,random,16450722.158763757,2305871.6484396267,1067673108.2298399,41.83287987120663,,2.2007601261138916,0,512x512,7,4,4x4,3,20,512,{}
random,44,47,random,4577262.083902259,431721.2155879321,832873846.2285514,8.600673318782485,,2.326723098754883,0,512x512,8,3,2x2,1,20,1024,{}
random,44,48,random,16851572.72556066,2837962.093420527,1077746876.16584,64.44947507120662,,2.89412784576416,0,512x512,4,3,4x4,2,20,2048,{}
random,44,49,random,14317530.95876382,2305871.6484396267,1067673108.2298399,41.83287987120663,,2.5846939086914062,0,512x512,7,4,4x4,2,80,512,{}
random,44,50,random,28893423.105638716,6511346.114991731,2345078952.496916,78.10182102494106,,2.928366184234619,0,512x512,6,4,8x8,1,20,512,{}
random,44,51,random,18219724.802030817,5740412.947882585,1253562035.4036033,225.52706636034463,,2.585344076156616,0,256x256,4,2,4x4,0,10,512,{}
random,44,52,random,8324184.003493859,4448843.521209404,1390330993.5429137,219.72218327750815,,2.3812127113342285,0,256x256,6,1,2x2,1,10,2048,{}
random,44,53,random,16816516.315013733,2837962.093420527,1077746876.16584,64.44947507120662,,2.153393030166626,0,512x512,4,3,4x4,1,20,512,{}
random,44,54,random,15738016.381937448,7362470.008665147,1439798738.1236033,224.8973879603446,,2.625990152359009,0,256x256,6,1,4x4,0,40,1024,{}
random,44,55,random,42458912.914852716,19111511.34162109,1887839826.6745892,246.8972587575972,,3.2245631217956543,0,256x256,6,1,8x8,1,40,512,{}
random,44,56,random,3394446.9293064657,708737.872341068,1118497624.9669137,24.27973050950817,,2.6504719257354736,1,256x256,8,2,2x2,1,80,1024,{}
random,44,57,random,12018174.146117168,1693195.326723247,1004185616.1338401,9.127847919206628,,1.9720618724822998,0,512x512,8,2,4x4,0,80,1024,{}
random,44,58,random,4507475.48298269,1035970.5633224761,1005108598.2285513,60.20395128678248,,1.9368550777435303,0,512x512,6,3,2x2,2,80,512,{}
random,44,59,random,32217467.69466407,11148534.397241248,1509865337.586589,35.008845925597164,,2.872001886367798,0,256x256,8,4,8x8,2,80,1024,{}
random,44,60,random,4763143.341135587,1920521.5611562848,1005056583.1245512,59.06970648678248,,2.0529160499572754,0,512x512,6,1,2x2,2,80,512,{}
random,44,61,random,4964870.302367104,1329213.4080361456,893314561.4925516,59.44778808678249,,2.03110408782959,0,512x512,4,2,2x2,3,40,512,{}
random,44,62,random,16187301.92204522,2837962.093420527,1213611196.1658404,64.44947507120662,,2.1316707134246826,0,512x512,6,3,4x4,2,40,1024,{}
random,44,63,random,18080216.934398234,3173273.222977087,1213569040.13384,63.63041267120662,,1.9244999885559082,0,512x512,6,2,4x4,3,20,512,{}
random,44,64,random,16173763.515013982,2837962.093420527,1213611196.1658404,64.44947507120662,,2.0190939903259277,0,512x512,6,3,4x4,1,40,512,{}
random,44,65,random,18243713.380198225,3849696.154141408,1213547962.1178398,63.220881471206624,,1.8389010429382324,0,512x512,6,1,4x4,3,20,1024,{}
random,44,66,random,22547291.33908568,4430544.468251009,1939575935.5369165,10.872590416941065,,2.832073926925659,0,512x512,8,2,8x8,1,10,512,{}
random,44,67,random,4584426.083902258,446724.43596553215,832943199.7005515,10.112999718782488,,2.3614561557769775,0,512x512,8,4,2x2,1,20,1024,{}
random,44,68,random,12338535.34728909,1693195.326723247,1004185616.1338401,9.127847919206628,,2.3372268676757812,0,512x512,8,2,4x4,1,40,2048,{}
random,44,69,random,29141902.96379213,7578538.385046603,2344793379.3769155,74.90488182494107,,2.982883930206299,0,512x512,6,1,8x8,2,20,512,{}
random,44,70,random,43430972.923334375,17253071.6397539,1887877903.090589,247.58197395759717,,3.3292369842529297,0,256x256,6,2,8x8,0,10,2048,{}
random,44,71,random,15854854.32204501,2837962.093420527,1077746876.16584,64.44947507120662,,2.5388641357421875,0,512x512,4,3,4x4,2,80,1024,{}
random,44,72,random,15494368.016917197,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.5428497791290283,0,512x512,7,1,4x4,0,20,512,{}
random,44,73,random,22202448.084886048,4436627.3449631315,1939535139.3769164,10.415884816941066,,3.720637798309326,0,512x512,8,1,8x8,0,20,2048,{}
random,44,74,random,14259745.880882509,2686115.3054760257,1152769715.4036033,27.529939736344616,,2.8149659633636475,0,256x256,8,2,4x4,1,10,1024,{}
random,44,75,random,14644970.486498345,2305871.6484396267,1067673108.2298399,41.83287987120663,,2.6256649494171143,0,512x512,7,4,4x4,2,40,2048,{}
random,44,76,random,6156473.0434823865,2159155.28117978,1390522565.5109138,224.07489527750815,,2.971055746078491,0,256x256,6,4,2x2,0,20,2048,{}
random,44,77,random,4775721.532235187,4448843.521209404,1390330993.5429137,219.72218327750815,,3.336786985397339,0,256x256,6,1,2x2,3,40,2048,{}
random,44,78,random,6765749.451706888,1084841.5460518848,884941383.1245514,36.10522648678249,,2.1644599437713623,0,512x512,7,1,2x2,0,10,1024,{}
random,44,79,random,22495643.426732503,4447370.550918947,1939820712.4969165,13.612824016941065,,2.7274038791656494,0,512x512,8,4,8x8,1,10,2048,{}
random,44,80,random,4760184.025705899,1920521.5611562848,1005056583.1245512,59.06970648678248,,2.162134885787964,0,512x512,6,1,2x2,2,80,2048,{}
random,44,81,random,32472280.49466493,11132178.592466848,1509713031.9225888,32.26998512559716,,3.174884080886841,0,256x256,8,3,8x8,2,40,1024,{}
random,44,82,random,4936749.606029541,1035970.5633224761,1005108598.2285513,60.20395128678248,,2.1366829872131348,0,512x512,6,3,2x2,1,40,1024,{}
random,44,83,random,18447164.17316672,3849696.154141408,1077683642.1178398,63.220881471206624,,2.3886680603027344,0,512x512,4,1,4x4,2,10,512,{}
random,44,84,random,5256218.2665262,436485.5739678527,832821831.1245515,7.466428518782486,,2.218730926513672,0,512x512,8,1,2x2,2,10,1024,{}
random,44,85,random,18098056.32204556,2837962.093420527,1077746876.16584,64.44947507120662,,2.7242848873138428,0,512x512,4,3,4x4,1,10,1024,{}
random,44,86,random,8164425.023951153,1373467.2521997802,1200928965.5109136,136.82241527750816,,2.522602081298828,0,256x256,7,4,2x2,0,10,2048,{}
random,44,87,random,4801860.448021752,728585.5932356762,885062751.7005514,38.75179768678249,,1.9143579006195068,0,512x512,7,4,2x2,2,20,2048,{}
random,44,88,random,15146116.145794986,5740412.947882585,1253562035.4036033,225.52706636034463,,2.724066972732544,0,256x256,4,2,4x4,0,80,2048,{}
random,44,89,random,14298571.286498195,2287825.113169227,1067588796.1658399,40.19475507120662,,2.335667848587036,0,512x512,7,3,4x4,0,80,2048,{}
random,44,90,random,14866367.702073378,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.2343292236328125,0,512x512,7,1,4x4,2,40,1024,{}
random,44,91,random,28759822.92502338,6853831.857660688,2344834175.536916,75.36158742494106,,2.824232816696167,0,512x512,6,2,8x8,3,80,512,{}
random,44,92,random,28643071.325022746,6853831.857660688,2344834175.536916,75.36158742494106,,3.2675390243530273,0,512x512,6,2,8x8,2,80,512,{}
random,44,93,random,22059361.519701533,4447370.550918947,1939820712.4969165,13.612824016941065,,4.207704067230225,0,512x512,8,4,8x8,0,20,512,{}
random,44,94,random,15971581.525524048,4931765.080326505,1253619829.9636033,226.78642316034464,,3.2100000381469727,0,256x256,4,3,4x4,3,40,512,{}
random,44,95,random,20542307.33439843,3173273.222977087,1077704720.13384,63.63041267120662,,2.443391799926758,0,512x512,4,2,4x4,3,10,512,{}
random,44,96,random,15974122.232555298,4946578.093523305,1253735419.0836034,229.3051367603446,,3.568188190460205,0,256x256,4,4,4x4,3,40,1024,{}
random,44,97,random,12969099.127904452,1693418.1621167667,1004227772.16584,9.946910319206626,,2.119978904724121,0,512x512,8,3,4x4,2,20,2048,{}
random,44,98,random,28881832.62321684,6511346.114991731,2082115752.496916,78.10182102494106,,3.0611870288848877,0,512x512,4,4,8x8,0,20,2048,{}
random,44,99,random,5095570.445711728,4448843.521209404,1390330993.5429137,219.72218327750815,,3.0012171268463135,0,256x256,6,1,2x2,1,40,1024,{}
random,44,100,random,14370618.58254172,1698550.3279874078,1004164538.11784,8.718316719206628,,2.2404332160949707,0,512x512,8,1,4x4,0,10,512,{}
random,44,101,random,21716629.826733053,4430253.917421347,1939657527.8569164,11.786001616941066,,2.9918198585510254,0,512x512,8,3,8x8,0,80,2048,{}
random,44,102,random,25899703.219554037,5719747.506933869,2062210175.5369163,46.66270742494106,,2.8116443157196045,0,512x512,7,2,8x8,0,80,1024,{}
random,44,103,random,25828856.600170534,5586894.207144911,2062454952.496916,49.402941024941065,,3.0018150806427,0,512x512,7,4,8x8,2,80,1024,{}
random,44,104,random,3592879.3687248724,446724.43596553215,832943199.7005515,10.112999718782488,,2.2344839572906494,0,512x512,8,4,2x2,1,80,2048,{}
random,44,105,random,6131464.00602961,1050973.7837000762,1005177951.7005513,61.716277686782476,,1.7861719131469727,0,512x512,6,4,2x2,2,10,1024,{}
random,44,106,random,21981926.484885767,4436627.3449631315,1939535139.3769164,10.415884816941066,,2.51647686958313,0,512x512,8,1,8x8,2,40,2048,{}
random,44,107,random,25945023.27126379,5586894.207144911,2062454952.496916,49.402941024941065,,2.9146270751953125,0,512x512,7,4,8x8,2,40,512,{}
random,44,108,random,29334466.305638723,6511346.114991731,2082115752.496916,78.10182102494106,,3.2473950386047363,0,512x512,4,4,8x8,0,10,512,{}
random,44,109,random,42017057.3636092,16342836.205076309,1642674041.586589,251.6902651575972,,3.3613839149475098,0,256x256,4,4,8x8,1,80,2048,{}
random,44,110,random,32145007.717125017,11148534.397241248,1509865337.586589,35.008845925597164,,3.770585775375366,0,256x256,8,4,8x8,0,80,2048,{}
random,44,111,random,16447522.573167186,3849696.154141408,1077683642.1178398,63.220881471206624,,2.091540813446045,0,512x512,4,1,4x4,2,40,512,{}
random,44,112,random,46094482.43826271,17253071.6397539,1642445583.090589,247.58197395759717,,3.0723021030426025,0,256x256,4,2,8x8,3,10,1024,{}
random,44,113,random,16823704.315013733,2856008.628690927,1213695508.22984,66.08759987120662,,2.3126308917999268,0,512x512,6,4,4x4,0,20,512,{}
random,44,114,random,14457988.184885476,1698550.3279874078,1004164538.11784,8.718316719206628,,2.19049072265625,0,512x512,8,1,4x4,2,10,1024,{}
random,44,115,random,5301601.463010747,1084841.5460518848,884941383.1245514,36.10522648678249,,2.2201759815216064,0,512x512,7,1,2x2,3,20,512,{}
random,44,116,random,38861361.149618834,15160878.712540573,1624057426.674589,150.46973875759716,,3.114267110824585,0,256x256,7,1,8x8,0,20,1024,{}
random,44,117,random,32466697.694664862,11148534.397241248,1509865337.586589,35.008845925597164,,3.5403449535369873,0,256x256,8,4,8x8,3,80,1024,{}
random,44,118,random,42582823.76361034,16326480.400301907,1887954055.922589,248.95140435759717,,3.6402387619018555,0,256x256,6,3,8x8,1,20,2048,{}
random,44,119,random,44001566.547357835,17253071.6397539,1887877903.090589,247.58197395759717,,3.1674270629882812,0,256x256,6,2,8x8,2,10,1024,{}
random,44,120,random,28741741.64260151,6853831.857660688,2081870975.5369163,75.36158742494106,,2.8022818565368652,0,512x512,4,2,8x8,0,40,2048,{}
random,44,121,random,17076454.685248125,5740412.947882585,1439827635.4036036,225.52706636034463,,2.3309991359710693,0,256x256,6,2,4x4,2,20,512,{}
random,44,122,random,4953014.043482394,2145356.7062805803,1390413095.8149137,221.58763127750822,,2.7100422382354736,0,256x256,6,3,2x2,0,40,2048,{}
random,44,123,random,5101182.408373303,431721.2155879321,832873846.2285514,8.600673318782485,,2.2197749614715576,0,512x512,8,3,2x2,2,10,1024,{}
random,44,124,random,4216952.287900284,1679778.188230988,1200764760.9669135,133.09151927750816,,2.7836780548095703,0,256x256,7,2,2x2,3,40,1024,{}
random,44,125,random,4531876.593492567,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.9129951000213623,0,256x256,4,3,2x2,3,40,512,{}
random,44,126,random,4142435.96789644,1359668.67730058,1200819495.8149135,134.33515127750815,,2.9105758666992188,0,256x256,7,3,2x2,3,40,1024,{}
random,44,127,random,32511939.654387955,11134068.811163003,1509636879.090589,30.900554725597164,,3.5483388900756836,0,256x256,8,2,8x8,3,80,1024,{}
random,44,128,random,32607827.59629788,11143106.471518511,1509598802.674589,30.215839525597165,,3.4104392528533936,0,256x256,8,1,8x8,3,80,2048,{}
random,44,129,random,12368329.367586903,2693906.9441276425,1152740818.1236033,26.90026133634462,,2.5075247287750244,0,256x256,8,1,4x4,3,40,2048,{}
random,44,130,random,29353079.505638726,6494229.481494131,2081952567.856916,76.27499862494106,,3.476017951965332,0,512x512,4,3,8x8,3,20,512,{}
random,44,131,random,46042397.69815337,16342836.205076309,1888106361.586589,251.6902651575972,,3.5970520973205566,0,256x256,6,4,8x8,3,10,2048,{}
random,44,132,random,3491290.5986109884,716152.2491661077,1118470257.5429137,23.657914509508167,,3.2563960552215576,1,256x256,8,1,2x2,1,80,512,{}
random,44,133,random,4406825.653216638,2911707.225850988,1213953880.9669135,220.3439992775082,,2.7712278366088867,0,256x256,4,2,2x2,1,80,512,{}
random,44,134,random,16762966.725561144,2856008.628690927,1077831188.22984,66.08759987120662,,2.63641619682312,0,512x512,4,4,4x4,3,40,2048,{}
random,44,135,random,18902285.84392022,2287825.113169227,1067588796.1658399,40.19475507120662,,2.614516019821167,0,512x512,7,3,4x4,3,10,1024,{}
random,44,136,random,4320375.066539432,2145356.7062805803,1390413095.8149137,221.58763127750822,,2.824604034423828,0,256x256,6,3,2x2,1,80,1024,{}
random,44,137,random,5454506.264182469,1920521.5611562848,893297223.1245514,59.06970648678248,,2.0642740726470947,0,512x512,4,1,2x2,2,20,1024,{}
random,44,138,random,12302551.927904595,1693418.1621167667,1004227772.16584,9.946910319206626,,2.6644370555877686,0,512x512,8,3,4x4,2,40,2048,{}
random,44,139,random,29326739.317357473,6511346.114991731,2082115752.496916,78.10182102494106,,2.8984389305114746,0,512x512,4,4,8x8,1,10,1024,{}
random,44,140,random,38069700.87044523,13994336.11682139,1624171655.9225888,152.52388435759715,,3.4701406955718994,0,256x256,7,3,8x8,0,80,1024,{}
random,44,141,random,6538910.5735507645,713582.3728580761,884993398.2285513,37.23947128678249,,2.016507148742676,0,512x512,7,3,2x2,0,10,2048,{}
random,44,142,random,8080043.043482402,2145356.7062805803,1214008615.8149135,221.58763127750822,,3.832205057144165,0,256x256,4,3,2x2,1,10,2048,{}
random,44,143,random,4514663.48298269,1050973.7837000762,1005177951.7005513,61.716277686782476,,2.085818290710449,0,512x512,6,4,2x2,2,80,512,{}
random,44,144,random,18183398.54494482,3173273.222977087,1213569040.13384,63.63041267120662,,2.093806743621826,0,512x512,6,2,4x4,1,10,2048,{}
random,44,145,random,3961036.76789634,1359668.67730058,1200819495.8149135,134.33515127750815,,2.48388409614563,0,256x256,7,3,2x2,2,40,1024,{}
random,44,146,random,4823148.586937437,1329213.4080361456,1005073921.4925513,59.44778808678249,,2.070359706878662,0,512x512,6,2,2x2,2,40,2048,{}
random,44,147,random,42682508.32107528,14381431.241073383,1624095503.090589,151.15445395759716,,3.513108015060425,0,256x256,7,2,8x8,3,10,1024,{}
random,44,148,random,3924408.4688831177,721046.8869365482,1118661829.5109136,28.010626509508167,,2.6729671955108643,0,256x256,8,4,2x2,2,20,1024,{}
random,44,149,random,15819278.186070975,4946578.093523305,1440001019.0836034,229.3051367603446,,2.6785378456115723,0,256x256,6,4,4x4,2,40,2048,{}
random,44,150,random,11722552.334899025,2699413.1621822165,1152943099.0836034,31.308010136344617,,2.7955729961395264,0,256x256,8,4,4x4,1,40,512,{}
random,44,151,random,13697377.36758664,2693906.9441276425,1152740818.1236033,26.90026133634462,,2.92655086517334,0,256x256,8,1,4x4,3,20,2048,{}
random,44,152,random,46040361.32217681,16326480.400301907,1642521735.9225888,248.95140435759717,,4.075326919555664,0,256x256,4,3,8x8,3,10,1024,{}
random,44,153,random,18678132.42618049,4828817.613848307,1239606738.1236033,136.7847479603446,,3.0793449878692627,0,256x256,7,1,4x4,3,10,2048,{}
random,44,154,random,28753332.125023387,6853831.857660688,2081870975.5369163,75.36158742494106,,3.138967752456665,0,512x512,4,2,8x8,1,40,512,{}
random,44,155,random,38395560.00130569,13994336.11682139,1624171655.9225888,152.52388435759715,,3.203092098236084,0,256x256,7,3,8x8,3,80,512,{}
random,44,156,random,38913220.80130552,14010691.921595788,1624323961.586589,155.26274515759715,,3.590914011001587,0,256x256,7,4,8x8,3,40,512,{}
random,44,157,random,11554207.488414401,2684600.1489854166,1152827509.9636033,28.789296536344615,,2.890927791595459,0,256x256,8,3,4x4,3,80,2048,{}
random,44,158,random,15825871.125524102,4946578.093523305,1253735419.0836034,229.3051367603446,,3.0332040786743164,0,256x256,4,4,4x4,2,40,512,{}
random,44,159,random,32358597.596297506,11143106.471518511,1509598802.674589,30.215839525597165,,4.145807981491089,0,256x256,8,1,8x8,2,80,2048,{}
random,44,160,random,15814539.83255535,4931765.080326505,1439885429.9636033,226.78642316034464,,3.375114917755127,0,256x256,6,3,4x4,2,40,1024,{}
random,44,161,random,39478453.86474053,14381431.241073383,1624095503.090589,151.15445395759716,,3.8766860961914062,0,256x256,7,2,8x8,0,10,2048,{}
random,44,162,random,26155892.322776224,6025189.148559784,2062169379.376916,46.20600182494107,,3.400827169418335,0,512x512,7,1,8x8,1,40,2048,{}
random,44,163,random,28803393.57551045,7578538.385046603,2344793379.3769155,74.90488182494107,,3.3739800453186035,0,512x512,6,1,8x8,2,80,1024,{}
random,44,164,random,15217393.043920463,2305871.6484396267,1067673108.2298399,41.83287987120663,,2.666139841079712,0,512x512,7,4,4x4,3,40,1024,{}
random,44,165,random,4549830.3863514755,835727.9426917456,884958721.4925516,36.483308086782486,,2.073180913925171,0,512x512,7,2,2x2,3,40,1024,{}
random,44,166,random,42010121.3636092,16326480.400301907,1887954055.922589,248.95140435759717,,3.6525511741638184,0,256x256,6,3,8x8,1,80,2048,{}
random,44,167,random,26013501.884007618,5719747.506933869,2062210175.5369163,46.66270742494106,,3.1063430309295654,0,512x512,7,2,8x8,3,80,2048,{}
random,44,168,random,25938420.200170036,5569777.573647311,2062291767.856916,47.57611862494107,,3.672287940979004,0,512x512,7,3,8x8,3,80,1024,{}
random,44,169,random,16272644.144945363,3173273.222977087,1077704720.13384,63.63041267120662,,2.721560001373291,0,512x512,4,2,4x4,2,40,2048,{}
random,44,170,random,11607117.996966653,2686115.3054760257,1152769715.4036033,27.529939736344616,,2.9553468227386475,0,256x256,8,2,4x4,3,80,1024,{}
random,44,171,random,46044801.32217681,16342836.205076309,1642674041.586589,251.6902651575972,,3.4197938442230225,0,256x256,4,4,8x8,3,10,1024,{}
random,44,172,random,15641615.894622672,2686115.3054760257,1152769715.4036033,27.529939736344616,,2.988548994064331,0,256x256,8,2,4x4,2,10,512,{}
random,44,173,random,26009964.0195545,5719747.506933869,2062210175.5369163,46.66270742494106,,3.3055460453033447,0,512x512,7,2,8x8,1,40,1024,{}
random,44,174,random,5641974.1153674275,1373467.2521997802,1200928965.5109136,136.82241527750816,,3.440716028213501,0,256x256,7,4,2x2,2,10,512,{}
random,44,175,random,5197851.967553017,1035970.5633224761,893349238.2285513,60.20395128678248,,2.6897380352020264,0,512x512,4,3,2x2,2,20,2048,{}
random,44,176,random,43353362.96360932,16342836.205076309,1888106361.586589,251.6902651575972,,3.36627197265625,0,256x256,6,4,8x8,0,10,2048,{}
random,44,177,random,12439496.586057642,1698550.3279874078,1004164538.11784,8.718316719206628,,2.334465980529785,0,512x512,8,1,4x4,1,40,2048,{}
random,44,178,random,4249321.126962658,2911707.225850988,1390358360.9669135,220.3439992775082,,2.581831932067871,0,256x256,6,2,2x2,3,80,1024,{}
random,44,179,random,34042773.29466395,11132178.592466848,1509713031.9225888,32.26998512559716,,3.9166359901428223,0,256x256,8,3,8x8,2,10,1024,{}
random,44,180,random,40197529.480477266,15160878.712540573,1624057426.674589,150.46973875759716,,3.2244300842285156,0,256x256,7,1,8x8,2,10,512,{}
random,44,181,random,26152451.000170134,5569777.573647311,2062291767.856916,47.57611862494107,,2.8942809104919434,0,512x512,7,3,8x8,1,20,1024,{}
random,44,182,random,15964988.586070923,4931765.080326505,1253619829.9636033,226.78642316034464,,2.7906439304351807,0,256x256,4,3,4x4,3,40,2048,{}
random,44,183,random,11713418.68841465,2684600.1489854166,1152827509.9636033,28.789296536344615,,2.602908134460449,0,256x256,8,3,4x4,1,40,2048,{}
random,44,184,random,14209471.885248188,2684600.1489854166,1152827509.9636033,28.789296536344615,,3.0393872261047363,0,256x256,8,3,4x4,1,10,512,{}
random,44,185,random,4446486.626263513,2911707.225850988,1390358360.9669135,220.3439992775082,,3.1036899089813232,0,256x256,6,2,2x2,0,80,1024,{}
random,44,186,random,4698028.706174801,1084841.5460518848,884941383.1245514,36.10522648678249,,2.1813180446624756,0,512x512,7,1,2x2,3,40,2048,{}
