algo,track,n_seeds,mean_hypervolume,std_hypervolume,mean_pareto_size,std_pareto_size,mean_best_latency_ns,std_best_latency_ns,mean_best_energy_nj,std_best_energy_nj,mean_best_area_um2,std_best_area_um2,mean_wall_time_s
random,multi,3,1.7127121633690109e+24,1.8565000713520485e+21,5.666666666666667,1.5275252316519468,3129050.2328703376,57078.41491505341,431701.84715030564,0.0,832821831.1245515,0.0,1509.238882303238
