algo,track,seed,total_evaluated,pareto_size,hypervolume,hv_ref_lat,hv_ref_en,hv_ref_area,best_scalarized_obj,best_latency_ns,best_energy_nj,best_area_um2,best_accuracy,wall_time_s
random,multi,43,200,6,1.7071676883123156e+24,50703930.682088986,21022662.4757832,2579586847.746608,,3188529.7385994596,431701.84715030564,832821831.1245515,,543.062254190445
random,multi,42,200,4,1.7094139748353847e+24,50703930.682088986,21022662.4757832,2579586847.746608,,3096095.9946542145,431701.84715030564,832821831.1245515,,549.4093039035797
random,multi,44,200,5,1.7003290544334054e+24,50703930.682088986,21022662.4757832,2579586847.746608,,3394446.9293064657,431721.2155879321,832821831.1245515,,556.4969289302826
