algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
matrixcsv,42,1,matrix_A,4430024.989793121,9447367.799596138,2426702222.653233,428.90037651148873,0.90234375,500.68502712249756,1,P2,128x128,4,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_017"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 1, ""accuracy_violation"": 0.0}"
matrixcsv,42,2,matrix_A,14995379.256951638,14234031.53552794,2354348727.1181145,433.3304938920804,0.919921875,502.0793967247009,0,P2,128x128,4,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_018"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 2, ""accuracy_violation"": 0.0}"
matrixcsv,42,3,matrix_A,4430024.989793121,9447367.799596138,3083014542.653233,428.90037651148873,0.892578125,492.089213848114,0,P2,128x128,6,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_019"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 3, ""accuracy_violation"": 0.0}"
matrixcsv,42,4,matrix_A,14995379.256951638,14234031.53552794,3018330807.1181145,433.3304938920804,0.9345703125,491.92120695114136,0,P2,128x128,6,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_020"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 4, ""accuracy_violation"": 0.0}"
matrixcsv,42,5,matrix_A,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.9296875,162.5419638156891,1,P2,512x512,4,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_021"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 5, ""accuracy_violation"": 0.0}"
matrixcsv,42,6,matrix_A,17346484.969408944,5309737.221154697,1078847382.6426022,31.531321697326867,0.923828125,161.93079900741577,0,P2,512x512,4,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_022"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 6, ""accuracy_violation"": 0.0}"
matrixcsv,42,7,matrix_A,5997133.2533934815,3193060.1506895665,1006013853.5562103,29.559223145690417,0.9296875,165.85716915130615,0,P2,512x512,6,32,2,1,1,2x2,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_023"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 7, ""accuracy_violation"": 0.0}"
matrixcsv,42,8,matrix_A,17346484.969408944,5309737.221154697,1214711702.6426022,31.531321697326867,0.923828125,166.19965624809265,0,P2,512x512,6,32,2,1,1,4x4,2,80,"{""matrix_name"": ""A"", ""matrix_point_id"": ""A_024"", ""matrix_purpose"": ""主迁移矩阵：观察器件退化下的最优设计迁移"", ""source_index"": 8, ""accuracy_violation"": 0.0}"
