algo,track,seed,total_evaluated,pareto_size,hypervolume,hv_ref_lat,hv_ref_en,hv_ref_area,best_scalarized_obj,best_latency_ns,best_energy_nj,best_area_um2,best_accuracy,wall_time_s
matrixcsv,multi,42,8,1,2.5517299244688696e+22,6596846.5787328305,10392104.579555754,3391315996.9185567,,4001328.28973039,1606120.9014031086,885898653.5562104,0.884765625,1314.8782420158386
