算法,优化轨道,随机种子,总评估次数,帕累托解数量,超体积_HV,HV参考_延迟,HV参考_能耗,HV参考_面积,最优标量目标,最优延迟_ns,最优能耗_nJ,最优面积_um2,最优精度,墙钟时间_s
matrixcsv,多目标,42,8,1,2.5517299244688696e+22,6596846.5787328305,10392104.579555754,3391315996.9185567,,4001328.28973039,1606120.9014031086,885898653.5562104,0.884765625,1314.8782420158386
