algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
nsga2,44,1,init,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.900390625,19.2717182636261,1,P2,512x512,7,128,2,1,1,2x2,2,80,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,44,2,init,4761170.464182462,1248300.8586948751,894144505.3005514,30.12938593901255,0.736328125,18.56342577934265,0,P3,512x512,4,128,2,1,1,2x2,2,80,"{""generation"": 0, ""accuracy_violation"": 0.143671875}"
nsga2,44,3,init,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.9208984375,19.099849939346313,0,P2,512x512,4,32,2,1,1,2x2,2,80,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,44,4,init,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.91796875,20.92331314086914,0,P1,512x512,6,128,2,0,1,2x2,2,80,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,44,5,init,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.92578125,18.760538339614868,0,P2,512x512,7,32,2,1,1,2x2,2,80,"{""generation"": 0, ""accuracy_violation"": 0.0}"
nsga2,44,6,init,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.8701171875,20.730592489242554,0,P3,512x512,6,128,2,1,1,2x2,2,80,"{""generation"": 0, ""accuracy_violation"": 0.009882812500000004}"
nsga2,44,7,gen_1,5437350.214330991,2698263.8689908637,885051371.3802106,34.47483540250036,0.91015625,19.265098571777344,0,P2,512x512,7,32,2,0,1,2x2,2,80,"{""generation"": 1, ""accuracy_violation"": 0.0}"
nsga2,44,8,gen_1,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.916015625,18.804668426513672,0,P2,512x512,6,128,2,1,1,2x2,2,80,"{""generation"": 1, ""accuracy_violation"": 0.0}"
nsga2,44,9,gen_1,4761170.464182462,1912910.9359328174,893297223.1245514,58.30707701478249,0.9287109375,18.361016750335693,0,P2,512x512,4,128,2,0,1,2x2,2,80,"{""generation"": 1, ""accuracy_violation"": 0.0}"
nsga2,44,10,gen_1,4761170.464182462,1248300.8586948751,894144505.3005514,30.12938593901255,0.919921875,19.009483814239502,0,P2,512x512,4,128,2,1,1,2x2,2,80,"{""generation"": 1, ""accuracy_violation"": 0.0}"
nsga2,44,11,gen_2,4761170.464182462,1248300.8586948751,894144505.3005514,30.12938593901255,0.908203125,18.9406259059906,0,P1,512x512,4,128,2,1,1,2x2,2,80,"{""generation"": 2, ""accuracy_violation"": 0.0}"
nsga2,44,12,gen_2,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.7216796875,20.785785913467407,0,P3,512x512,7,128,2,0,1,2x2,2,80,"{""generation"": 2, ""accuracy_violation"": 0.1583203125}"
nsga2,44,13,gen_2,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.916015625,22.881444692611694,0,P2,512x512,6,128,2,0,1,2x2,2,80,"{""generation"": 2, ""accuracy_violation"": 0.0}"
nsga2,44,14,gen_2,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.9033203125,20.98812508583069,1,P2,512x512,7,128,2,0,1,2x2,2,80,"{""generation"": 2, ""accuracy_violation"": 0.0}"
nsga2,44,15,gen_3,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.7236328125,19.899963855743408,0,P3,512x512,7,32,2,1,1,2x2,2,80,"{""generation"": 3, ""accuracy_violation"": 0.1563671875}"
nsga2,44,16,gen_3,5437350.214330991,1608248.0024651666,885898653.5562104,18.072503145690415,0.919921875,20.483680963516235,0,P1,512x512,7,32,2,1,1,2x2,2,80,"{""generation"": 3, ""accuracy_violation"": 0.0}"
nsga2,44,17,gen_3,5437350.214330991,2698263.8689908637,885051371.3802106,34.47483540250036,0.8173828125,24.145110368728638,0,P3,512x512,7,32,2,0,1,2x2,2,80,"{""generation"": 3, ""accuracy_violation"": 0.0626171875}"
nsga2,44,18,gen_3,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.919921875,18.761664390563965,1,P1,512x512,7,128,2,1,1,2x2,2,80,"{""generation"": 3, ""accuracy_violation"": 0.0}"
nsga2,44,19,gen_4,5437350.214330991,2698263.8689908637,885051371.3802106,34.47483540250036,0.9169921875,20.158768892288208,0,P1,512x512,7,32,2,0,1,2x2,2,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,44,20,gen_4,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.91796875,19.21431255340576,1,P1,512x512,7,128,2,0,1,2x2,2,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,44,21,gen_4,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.830078125,20.253185510635376,0,P3,512x512,7,128,2,1,1,2x2,2,80,"{""generation"": 4, ""accuracy_violation"": 0.049921875000000004}"
nsga2,44,22,gen_4,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.9208984375,20.318796634674072,0,P1,512x512,6,128,2,1,1,2x2,2,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
