算法,优化轨道,随机种子,总评估次数,帕累托解数量,超体积_HV,HV参考_延迟,HV参考_能耗,HV参考_面积,最优标量目标,最优延迟_ns,最优能耗_nJ,最优面积_um2,最优精度,墙钟时间_s
matrixcsv,多目标,42,8,4,8.07798832545538e+22,6596846.5787328305,18760361.47252773,3391973813.534123,,3884383.145814948,1248300.8586948751,1005056583.1245512,0.92578125,1345.4003458023071
