algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw,extra_json
nsga2,43,1,init,42667369.723333344,17253071.6397539,1642445583.090589,247.58197395759717,,3.964063882827759,0,256x256,4,2,8x8,0,20,2048,"{""generation"": 0}"
nsga2,43,2,init,3968185.9070545863,431701.84715030564,832839169.4925516,7.8445101187824875,,2.439530849456787,0,512x512,8,2,2x2,1,40,512,"{""generation"": 0}"
nsga2,43,3,init,5965777.132936206,431701.84715030564,832839169.4925516,7.8445101187824875,,3.142956018447876,0,512x512,8,2,2x2,1,10,512,"{""generation"": 0}"
nsga2,43,4,init,15239384.325523555,4946578.093523305,1440001019.0836034,229.3051367603446,,3.616259813308716,0,256x256,6,4,4x4,2,80,512,"{""generation"": 0}"
nsga2,43,5,init,15461873.432555325,4931765.080326505,1253619829.9636033,226.78642316034464,,3.1880950927734375,0,256x256,4,3,4x4,1,40,1024,"{""generation"": 0}"
nsga2,43,6,init,22542530.04611693,4430544.468251009,1939575935.5369165,10.872590416941065,,3.614142894744873,0,512x512,8,2,8x8,0,10,2048,"{""generation"": 0}"
nsga2,43,7,gen_1,3640448.907054583,431701.84715030564,832839169.4925516,7.8445101187824875,,2.5171289443969727,0,512x512,8,2,2x2,1,80,512,"{""generation"": 1}"
nsga2,43,8,gen_2,3906715.1070545963,431701.84715030564,832839169.4925516,7.8445101187824875,,2.105228900909424,0,512x512,8,2,2x2,3,40,512,"{""generation"": 2}"
nsga2,43,9,gen_2,3536938.9070545738,431701.84715030564,832839169.4925516,7.8445101187824875,,2.078943967819214,1,512x512,8,2,2x2,2,80,512,"{""generation"": 2}"
nsga2,43,10,gen_3,3606974.7070544874,431701.84715030564,832839169.4925516,7.8445101187824875,,2.5326039791107178,0,512x512,8,2,2x2,3,80,512,"{""generation"": 3}"
nsga2,43,11,gen_4,3868913.945823103,436485.5739678527,832821831.1245515,7.466428518782486,,3.016378164291382,1,512x512,8,1,2x2,2,40,512,"{""generation"": 4}"
