algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
matrixcsv,419,5,matrix_A,4430024.989793121,9447367.799596138,2426702222.653233,428.90037651148873,0.927734375,133.7054889202118,P1,128x128,4,32,2,1,1,2x2,2,80
matrixcsv,419,7,matrix_A,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.939453125,45.64075708389282,P1,512x512,4,32,2,1,1,2x2,2,80
matrixcsv,419,9,matrix_A,4430024.989793121,9447367.799596138,2426702222.653233,428.90037651148873,0.943359375,127.05471110343933,P2,128x128,4,32,2,1,1,2x2,2,80
matrixcsv,419,11,matrix_A,5997133.2533934815,3193060.1506895665,894254493.5562104,29.559223145690417,0.94140625,47.35139298439026,P2,512x512,4,32,2,1,1,2x2,2,80
