algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw
random,42,10,random,5668364.014331009,2698263.8689908637,885051371.3802106,34.47483540250036,0.9228515625,17.677573680877686,P1,512x512,7,32,2,0,1,2x2,2,40
random,42,15,random,4992184.264182465,1912910.9359328174,893297223.1245514,58.30707701478249,0.890625,17.06837797164917,P2,512x512,4,128,2,0,1,2x2,2,40
random,42,24,random,3884383.145814948,5735710.703200261,3083612557.758293,845.1078199484215,0.916015625,46.37410831451416,P1,128x128,6,128,2,0,1,2x2,2,80
random,42,27,random,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.91796875,16.85904026031494,P1,512x512,6,128,2,0,1,2x2,2,80
random,42,33,random,4177721.7279078932,1589700.9585995504,1201183185.7989137,68.2906487985458,0.884765625,27.890886306762695,P2,256x256,7,128,2,1,1,2x2,2,40
random,42,42,random,5668364.014331009,2698263.8689908637,885051371.3802106,34.47483540250036,0.9267578125,18.8117573261261,P2,512x512,7,32,2,0,1,2x2,2,40
random,42,44,random,5668364.014331009,1608248.0024651666,885898653.5562104,18.072503145690415,0.9267578125,19.20605206489563,P1,512x512,7,32,2,1,1,2x2,2,40
