algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw
nsga2,42,8,gen_1,3530926.4259242346,716152.2491661077,1118470257.5429137,23.657914509508167,,3.0550320148468018,256x256,8,1,2x2,0,80,2048
nsga2,42,11,gen_2,3742280.4268778004,436485.5739678527,832821831.1245515,7.466428518782486,,2.5696451663970947,512x512,8,1,2x2,0,80,2048
nsga2,42,17,gen_4,3585691.3687248724,431721.2155879321,832873846.2285514,8.600673318782485,,2.0663328170776367,512x512,8,3,2x2,1,80,2048
nsga2,42,19,gen_4,4636888.588109291,431701.84715030564,832839169.4925516,7.8445101187824875,,2.4722959995269775,512x512,8,2,2x2,0,20,2048
nsga2,42,20,gen_4,3187877.194654147,707248.3120373482,1118552359.8149135,25.52336250950817,,2.5450186729431152,256x256,8,3,2x2,3,80,2048
