algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw
mobo,43,2,init,3968185.9070545863,431701.84715030564,832839169.4925516,7.8445101187824875,,1.7162420749664307,512x512,8,2,2x2,1,40,512
mobo,43,7,mobo,3394881.9586033407,708737.872341068,1118497624.9669137,24.27973050950817,,2.102982997894287,256x256,8,2,2x2,1,80,512
mobo,43,13,mobo,3587927.487670185,431721.2155879321,832873846.2285514,8.600673318782485,,1.4279541969299316,512x512,8,3,2x2,0,80,512
mobo,43,19,mobo,3707253.0268778484,436485.5739678527,832821831.1245515,7.466428518782486,,0.9823627471923828,512x512,8,1,2x2,3,80,2048
mobo,43,21,mobo,3489369.368724886,446724.43596553215,832943199.7005515,10.112999718782488,,1.1032729148864746,512x512,8,4,2x2,2,80,2048
mobo,43,22,mobo,3391226.3850737717,721046.8869365482,1118661829.5109136,28.010626509508167,,1.2152409553527832,256x256,8,4,2x2,0,80,2048
