xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw,run_accuracy,enable_saf,enable_variation,enable_rratio,fixed_qrange,latency_ns,energy_nj,area_um2,power_w,accuracy,run_id,trial_dir,algo,seed,eval_index,phase,elapsed_s,is_pareto,nn,dataset_module,weights_path,base_config_path,device,dataset_signature
256x256,7,4,2x2,3,20,512,0,1,0,0,0,4888882.915367414,1373467.2521997802,1200928965.5109136,136.82241527750816,,run_20260408_172349,random_seed43,random,43,196,random,2.995051860809326,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,3,8x8,2,20,1024,0,1,0,0,0,38925875.27044627,13994336.11682139,1624171655.9225888,152.52388435759715,,run_20260408_172349,random_seed43,random,43,197,random,3.288774013519287,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,3,8x8,3,80,512,0,1,0,0,0,32462825.649742987,11132178.592466848,1509713031.9225888,32.26998512559716,,run_20260408_172349,random_seed43,random,43,198,random,3.261359930038452,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,2x2,3,20,2048,0,1,0,0,0,5483004.367553122,1050973.7837000762,893418591.7005514,61.716277686782476,,run_20260408_172349,random_seed43,random,43,199,random,2.554640293121338,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,2x2,2,10,2048,0,1,0,0,0,6130477.567553047,1050973.7837000762,893418591.7005514,61.716277686782476,,run_20260408_172349,random_seed43,random,43,200,random,2.1833479404449463,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,3,2x2,1,20,2048,0,1,0,0,0,4577035.194253822,431721.2155879321,832873846.2285514,8.600673318782485,,run_20260408_172349,random_seed42,random,42,1,random,1.8795709609985352,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,4,8x8,1,20,1024,0,1,0,0,0,42593489.38763378,16342836.205076309,1642674041.586589,251.6902651575972,,run_20260408_172349,random_seed42,random,42,2,random,3.0173561573028564,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,1,2x2,0,80,1024,0,1,0,0,0,4191380.506649277,2324432.466309404,1200737393.5429137,132.46970327750816,,run_20260408_172349,random_seed42,random,42,3,random,3.1045761108398438,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,3,8x8,0,80,1024,0,1,0,0,0,42013850.98763264,16326480.400301907,1642521735.9225888,248.95140435759717,,run_20260408_172349,random_seed42,random,42,4,random,4.252517223358154,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,1,4x4,1,20,1024,0,1,0,0,0,17067631.380198468,3849696.154141408,1077683642.1178398,63.220881471206624,,run_20260408_172349,random_seed42,random,42,5,random,2.397709846496582,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,1,8x8,2,10,1024,0,1,0,0,0,29575219.175511073,7578538.385046603,2344793379.3769155,74.90488182494107,,run_20260408_172349,random_seed42,random,42,6,random,3.0632970333099365,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,4,8x8,3,80,2048,0,1,0,0,0,38393944.30501663,14010691.921595788,1624323961.586589,155.26274515759715,,run_20260408_172349,random_seed42,random,42,7,random,3.6419570446014404,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,1,2x2,2,80,2048,0,1,0,0,0,3904375.98396252,2324432.466309404,1200737393.5429137,132.46970327750816,,run_20260408_172349,random_seed42,random,42,8,random,2.684767007827759,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,4,8x8,0,80,1024,0,1,0,0,0,38076636.87044523,14010691.921595788,1624323961.586589,155.26274515759715,,run_20260408_172349,random_seed42,random,42,9,random,3.702404022216797,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,1,4x4,0,80,2048,0,1,0,0,0,15308272.065243075,7362470.008665147,1439798738.1236033,224.8973879603446,,run_20260408_172349,random_seed42,random,42,10,random,2.4097988605499268,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,8x8,1,40,512,0,1,0,0,0,42296756.99540365,17253071.6397539,1887877903.090589,247.58197395759717,,run_20260408_172349,random_seed42,random,42,11,random,2.908062219619751,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,1,8x8,3,80,1024,0,1,0,0,0,26165336.058323096,6025189.148559784,2062169379.376916,46.20600182494107,,run_20260408_172349,random_seed42,random,42,12,random,3.170518636703491,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,2x2,3,20,1024,0,1,0,0,0,5354692.326263587,2911707.225850988,1390358360.9669135,220.3439992775082,,run_20260408_172349,random_seed42,random,42,13,random,2.515970230102539,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,3,8x8,0,10,512,0,1,0,0,0,43357615.835679635,16326480.400301907,1642521735.9225888,248.95140435759717,,run_20260408_172349,random_seed42,random,42,14,random,3.2084808349609375,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,4,4x4,0,20,1024,0,1,0,0,0,15271301.443919996,2305871.6484396267,1067673108.2298399,41.83287987120663,,run_20260408_172349,random_seed42,random,42,15,random,1.9431979656219482,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,1,2x2,1,80,1024,0,1,0,0,0,4151525.6279078363,2324432.466309404,1200737393.5429137,132.46970327750816,,run_20260408_172349,random_seed42,random,42,16,random,2.578857898712158,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,1,4x4,2,40,512,0,1,0,0,0,14543176.848446392,4828817.613848307,1239606738.1236033,136.7847479603446,,run_20260408_172349,random_seed42,random,42,17,random,2.5387110710144043,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,4x4,2,40,512,0,1,0,0,0,15903481.085247833,5740412.947882585,1439827635.4036036,225.52706636034463,,run_20260408_172349,random_seed42,random,42,18,random,2.621596097946167,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,2,2x2,3,10,2048,0,1,0,0,0,6435615.793255627,1679778.188230988,1200764760.9669135,133.09151927750816,,run_20260408_172349,random_seed42,random,42,19,random,2.3895530700683594,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,2,2x2,1,10,2048,0,1,0,0,0,8163711.36348631,2911707.225850988,1213953880.9669135,220.3439992775082,,run_20260408_172349,random_seed42,random,42,20,random,2.4420406818389893,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,3,4x4,1,40,512,0,1,0,0,0,15466268.725524075,4931765.080326505,1439885429.9636033,226.78642316034464,,run_20260408_172349,random_seed42,random,42,21,random,2.6558220386505127,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,4,2x2,0,80,512,0,1,0,0,0,3981011.355787073,1373467.2521997802,1200928965.5109136,136.82241527750816,,run_20260408_172349,random_seed42,random,42,22,random,2.543572187423706,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,4,8x8,1,20,512,0,1,0,0,0,42600948.63568065,16342836.205076309,1642674041.586589,251.6902651575972,,run_20260408_172349,random_seed42,random,42,23,random,3.433134078979492,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,4,4x4,1,80,2048,0,1,0,0,0,14305759.286498193,2305871.6484396267,1067673108.2298399,41.83287987120663,,run_20260408_172349,random_seed42,random,42,24,random,2.0906379222869873,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,4,2x2,0,80,512,0,1,0,0,0,4370781.293492555,2159155.28117978,1390522565.5109138,224.07489527750815,,run_20260408_172349,random_seed42,random,42,25,random,2.4194490909576416,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,1,4x4,0,10,512,0,1,0,0,0,16780460.8169167,2712279.8266901076,1067525562.1178398,38.966161471206625,,run_20260408_172349,random_seed42,random,42,26,random,2.0258071422576904,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,1,2x2,0,20,512,0,1,0,0,0,5321473.498610935,716152.2491661077,1118470257.5429137,23.657914509508167,,run_20260408_172349,random_seed42,random,42,27,random,2.927762985229492,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,2,4x4,3,40,2048,0,1,0,0,0,16049534.545794716,5740412.947882585,1253562035.4036033,225.52706636034463,,run_20260408_172349,random_seed42,random,42,28,random,2.834212064743042,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,3,8x8,1,80,2048,0,1,0,0,0,42010121.3636092,16326480.400301907,1887954055.922589,248.95140435759717,,run_20260408_172349,random_seed42,random,42,29,random,2.993004083633423,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,4x4,2,40,2048,0,1,0,0,0,15896888.145794708,5740412.947882585,1439827635.4036036,225.52706636034463,,run_20260408_172349,random_seed42,random,42,30,random,2.437943696975708,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,1,2x2,3,40,2048,0,1,0,0,0,4698028.706174801,1084841.5460518848,884941383.1245514,36.10522648678249,,run_20260408_172349,random_seed42,random,42,31,random,2.2213170528411865,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,3,2x2,0,20,512,0,1,0,0,0,5204018.004857665,713582.3728580761,884993398.2285513,37.23947128678249,,run_20260408_172349,random_seed42,random,42,32,random,2.3621230125427246,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,8x8,1,80,2048,0,1,0,0,0,21770704.44611668,4430544.468251009,1939575935.5369165,10.872590416941065,,run_20260408_172349,random_seed42,random,42,33,random,3.614051103591919,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,4,2x2,0,80,2048,0,1,0,0,0,4367924.353062867,2159155.28117978,1390522565.5109138,224.07489527750815,,run_20260408_172349,random_seed42,random,42,34,random,2.284355878829956,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,8x8,1,20,1024,0,1,0,0,0,28885696.117357466,6511346.114991731,2082115752.496916,78.10182102494106,,run_20260408_172349,random_seed42,random,42,35,random,3.220600128173828,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,3,2x2,0,40,2048,0,1,0,0,0,4953014.043482394,2145356.7062805803,1390413095.8149137,221.58763127750822,,run_20260408_172349,random_seed42,random,42,36,random,3.0131139755249023,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,1,4x4,1,40,512,0,1,0,0,0,16429431.373167193,3849696.154141408,1213547962.1178398,63.220881471206624,,run_20260408_172349,random_seed42,random,42,37,random,1.8299932479858398,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,2,4x4,1,10,2048,0,1,0,0,0,18183398.54494482,3173273.222977087,1213569040.13384,63.63041267120662,,run_20260408_172349,random_seed42,random,42,38,random,2.413222312927246,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,1,2x2,1,20,512,0,1,0,0,0,5089549.498610926,716152.2491661077,1118470257.5429137,23.657914509508167,,run_20260408_172349,random_seed42,random,42,39,random,2.6364190578460693,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,3,8x8,3,10,2048,0,1,0,0,0,30262728.427448913,6494229.481494131,2344915767.856916,76.27499862494106,,run_20260408_172349,random_seed42,random,42,40,random,2.9572439193725586,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,8x8,1,40,1024,0,1,0,0,0,21882552.34377295,4430544.468251009,1939575935.5369165,10.872590416941065,,run_20260408_172349,random_seed42,random,42,41,random,2.6314001083374023,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,3,2x2,3,20,2048,0,1,0,0,0,5269194.053062726,2145356.7062805803,1390413095.8149137,221.58763127750822,,run_20260408_172349,random_seed42,random,42,42,random,2.736462116241455,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,2,8x8,3,10,1024,0,1,0,0,0,30351768.14379433,6853831.857660688,2344834175.536916,75.36158742494106,,run_20260408_172349,random_seed42,random,42,43,random,2.914271831512451,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,1,4x4,0,40,2048,0,1,0,0,0,14846607.14465151,2712279.8266901076,1067525562.1178398,38.966161471206625,,run_20260408_172349,random_seed42,random,42,44,random,2.348193883895874,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,2x2,1,10,512,0,1,0,0,0,5965777.132936206,431701.84715030564,832839169.4925516,7.8445101187824875,,run_20260408_172349,random_seed42,random,42,45,random,2.467402935028076,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,4x4,2,20,1024,0,1,0,0,0,16861037.122045036,2856008.628690927,1077831188.22984,66.08759987120662,,run_20260408_172349,random_seed42,random,42,46,random,1.8643441200256348,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,3,2x2,0,40,2048,0,1,0,0,0,4953014.043482394,2145356.7062805803,1214008615.8149135,221.58763127750822,,run_20260408_172349,random_seed42,random,42,47,random,2.335869789123535,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,4,2x2,0,40,512,0,1,0,0,0,4962705.733912081,2159155.28117978,1214118085.5109136,224.07489527750815,,run_20260408_172349,random_seed42,random,42,48,random,2.489492893218994,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,4,4x4,2,20,512,0,1,0,0,0,13248192.334898926,2699413.1621822165,1152943099.0836034,31.308010136344617,,run_20260408_172349,random_seed42,random,42,49,random,2.688377857208252,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,1,4x4,2,40,2048,0,1,0,0,0,14538342.026180767,4828817.613848307,1239606738.1236033,136.7847479603446,,run_20260408_172349,random_seed42,random,42,50,random,2.39190673828125,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,3,4x4,0,40,1024,0,1,0,0,0,11750508.127312696,2684600.1489854166,1152827509.9636033,28.789296536344615,,run_20260408_172349,random_seed42,random,42,51,random,2.8301961421966553,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,3,2x2,2,20,2048,0,1,0,0,0,4175517.1687248633,431721.2155879321,832873846.2285514,8.600673318782485,,run_20260408_172349,random_seed42,random,42,52,random,2.1051011085510254,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,4x4,1,80,2048,0,1,0,0,0,15853002.325560633,2856008.628690927,1077831188.22984,66.08759987120662,,run_20260408_172349,random_seed42,random,42,53,random,3.1764779090881348,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,3,8x8,1,10,2048,0,1,0,0,0,26590541.264623106,5569777.573647311,2062291767.856916,47.57611862494107,,run_20260408_172349,random_seed42,random,42,54,random,3.938652992248535,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,1,2x2,3,80,2048,0,1,0,0,0,4830219.825705963,1920521.5611562848,1005056583.1245512,59.06970648678248,,run_20260408_172349,random_seed42,random,42,55,random,1.9525482654571533,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,4,2x2,1,80,2048,0,1,0,0,0,3941052.1239511357,1373467.2521997802,1200928965.5109136,136.82241527750816,,run_20260408_172349,random_seed42,random,42,56,random,2.6105880737304688,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,4x4,3,10,1024,0,1,0,0,0,20457323.9220452,2856008.628690927,1077831188.22984,66.08759987120662,,run_20260408_172349,random_seed42,random,42,57,random,2.857448101043701,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,3,8x8,1,20,512,0,1,0,0,0,38648104.401305564,13994336.11682139,1624171655.9225888,152.52388435759715,,run_20260408_172349,random_seed42,random,42,58,random,3.3901712894439697,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,8x8,1,20,1024,0,1,0,0,0,22103073.943773475,4430544.468251009,1939575935.5369165,10.872590416941065,,run_20260408_172349,random_seed42,random,42,59,random,2.5615642070770264,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,3,8x8,1,20,1024,0,1,0,0,0,22048999.324389033,4430253.917421347,1939657527.8569164,11.786001616941066,,run_20260408_172349,random_seed42,random,42,60,random,2.7342700958251953,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,1,8x8,3,80,512,0,1,0,0,0,32612423.528915066,11143106.471518511,1509598802.674589,30.215839525597165,,run_20260408_172349,random_seed42,random,42,61,random,3.2457122802734375,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,8x8,3,20,2048,0,1,0,0,0,43946999.72333428,17253071.6397539,1887877903.090589,247.58197395759717,,run_20260408_172349,random_seed42,random,42,62,random,3.1896138191223145,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,3,8x8,2,80,1024,0,1,0,0,0,38140628.87044515,13994336.11682139,1624171655.9225888,152.52388435759715,,run_20260408_172349,random_seed42,random,42,63,random,3.437027931213379,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,8x8,2,40,512,0,1,0,0,0,42600688.91485269,19111511.34162109,1642407506.674589,246.8972587575972,,run_20260408_172349,random_seed42,random,42,64,random,3.315725088119507,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
