算法,优化轨道,种子数量,HV均值,HV标准差,帕累托规模均值,帕累托规模标准差,最优延迟均值_ns,最优延迟标准差_ns,最优能耗均值_nJ,最优能耗标准差_nJ,最优面积均值_um2,最优面积标准差_um2,墙钟时间均值_s
random,多目标,3,5.635694828763811e+23,3.323313821230385e+21,3.6666666666666665,0.5773502691896257,2304531.721497982,120503.61508801513,247616.937621132,263.89063766665555,1339046865.729671,0.0,422.8996563752492
