算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽
mobo,44,22,mobo,4398971.225120035,1077230.9208284174,884941383.1245514,35.34259701478249,0.912109375,26.643198251724243,P1,512x512,7,128,2,0,1,2x2,3,80
mobo,44,28,mobo,4318012.56697033,2710071.43749955,1214372305.7989137,111.92584879854581,0.91796875,41.435880184173584,P1,256x256,4,128,2,1,1,2x2,2,80
mobo,44,29,mobo,4398971.225120035,1077230.9208284174,884941383.1245514,35.34259701478249,0.916015625,26.151197910308838,P2,512x512,7,128,2,0,1,2x2,3,80
mobo,44,44,mobo,4001328.28973039,7975462.3210623,2377632142.653233,500.8237024293112,0.91796875,79.97674083709717,P1,128x128,7,32,2,0,1,2x2,2,80
mobo,44,46,mobo,4052540.3458149326,3787740.2723677782,2427300237.7582936,432.8685861873989,0.9169921875,79.6680052280426,P1,128x128,4,128,2,1,1,2x2,3,80
